"ERROR","S:0","S:1","S:2","S:3","S:4","S:5","S_Mises","S_Principal:0","S_Principal:1","S_Principal:2","U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
11.373,18.113,30.022,-0.0311,0.0083642,-2.6422e-22,8.1839e-21,26.27,-0.0311,18.113,30.022,0.020532,-0.0095944,2.3543e-19,1,29.667,80.467,0,0
11.448,18.108,29.843,-0.030155,0.0082576,-1.4968e-21,1.7669e-21,26.12,-0.030155,18.108,29.843,0.020536,-0.0095344,2.0668e-19,1,29.769,80.569,0,0
11.523,18.104,29.665,-0.02921,0.008151,-5.5366e-22,3.9886e-20,25.97,-0.02921,18.104,29.665,0.02054,-0.0094743,1.7786e-19,1,29.87,80.67,0,0
11.599,18.1,29.486,-0.028265,0.0080444,-4.503e-23,-1.5301e-20,25.82,-0.028265,18.1,29.486,0.020545,-0.0094142,1.4769e-19,1,29.972,80.772,0,0
11.674,18.095,29.307,-0.02732,0.0079379,3.5795e-24,-2.2156e-20,25.67,-0.02732,18.095,29.307,0.020549,-0.0093542,1.1929e-19,1,30.074,80.874,0,0
11.749,18.091,29.129,-0.026375,0.0078313,-1.407e-21,1.673e-22,25.521,-0.026375,18.091,29.129,0.020553,-0.0092941,8.9359e-20,1,30.175,80.975,0,0
11.824,18.087,28.95,-0.025429,0.0077247,-1.4575e-21,5.2495e-21,25.371,-0.025429,18.087,28.95,0.020557,-0.009234,5.7673e-20,1,30.277,81.077,0,0
11.899,18.082,28.771,-0.024484,0.0076181,-1.3329e-23,-8.1016e-21,25.221,-0.024484,18.082,28.771,0.020561,-0.009174,2.9751e-20,1,30.378,81.178,0,0
11.975,18.078,28.593,-0.023539,0.0075115,5.1179e-22,2.3106e-20,25.071,-0.023539,18.078,28.593,0.020565,-0.0091139,2.4764e-21,1,30.48,81.28,0,0
11.99,18.064,28.437,-0.022837,0.0073762,-1.1959e-22,2.5943e-20,24.956,-0.022837,18.064,28.437,0.02057,-0.0090538,-9.1047e-22,1,30.582,81.382,0,0
12.006,18.05,28.281,-0.022135,0.0072408,-9.2271e-22,-1.1006e-20,24.84,-0.022135,18.05,28.281,0.020575,-0.0089937,-3.2985e-22,1,30.683,81.483,0,0
12.022,18.037,28.125,-0.021433,0.0071055,-1.0672e-21,5.6835e-21,24.725,-0.021433,18.037,28.125,0.02058,-0.0089336,8.9384e-22,1,30.785,81.585,0,0
12.038,18.023,27.969,-0.020731,0.0069702,7.8696e-22,-8.6212e-21,24.61,-0.020731,18.023,27.969,0.020586,-0.0088735,-2.3562e-21,1,30.886,81.686,0,0
12.054,18.009,27.813,-0.020028,0.0068349,3.9885e-22,1.183e-20,24.495,-0.020028,18.009,27.813,0.020591,-0.0088135,-3.4915e-21,1,30.988,81.788,0,0
12.069,17.995,27.657,-0.019326,0.0066995,1.373e-21,-7.7847e-21,24.379,-0.019326,17.995,27.657,0.020596,-0.0087534,2.7057e-21,1,31.09,81.89,0,0
12.085,17.981,27.501,-0.018624,0.0065642,-4.0467e-22,1.5296e-20,24.264,-0.018624,17.981,27.501,0.020601,-0.0086933,-2.6816e-21,1,31.191,81.991,0,0
12.101,17.968,27.345,-0.017922,0.0064289,-6.7217e-23,1.0268e-20,24.149,-0.017922,17.968,27.345,0.020606,-0.0086332,2.2571e-21,1,31.293,82.093,0,0
12.117,17.954,27.189,-0.01722,0.0062936,3.7278e-22,-7.3662e-21,24.033,-0.01722,17.954,27.189,0.020611,-0.0085731,-2.5825e-21,1,31.394,82.194,0,0
12.133,17.94,27.033,-0.016518,0.0061582,8.1574e-22,2.7323e-20,23.918,-0.016518,17.94,27.033,0.020616,-0.008513,5.0858e-22,1,31.496,82.296,0,0
12.148,17.926,26.877,-0.015815,0.0060229,-4.2893e-22,-7.7459e-21,23.803,-0.015815,17.926,26.877,0.020621,-0.0084529,1.1058e-21,1,31.598,82.398,0,0
12.164,17.912,26.721,-0.015113,0.0058876,3.0523e-22,2.5465e-21,23.688,-0.015113,17.912,26.721,0.020626,-0.0083929,1.4956e-21,1,31.699,82.499,0,0
12.18,17.899,26.565,-0.014411,0.0057523,9.7728e-22,-9.6048e-21,23.572,-0.014411,17.899,26.565,0.020631,-0.0083328,-3.6536e-21,1,31.801,82.601,0,0
12.196,17.885,26.409,-0.013709,0.0056169,-1.2604e-22,3.2252e-21,23.457,-0.013709,17.885,26.409,0.020636,-0.0082727,-1.8613e-22,1,31.902,82.702,0,0
12.212,17.871,26.253,-0.013007,0.0054816,5.6552e-23,-6.3731e-21,23.342,-0.013007,17.871,26.253,0.020641,-0.0082126,-3.5871e-21,1,32.004,82.804,0,0
12.227,17.857,26.097,-0.012305,0.0053463,-3.801e-22,9.0915e-21,23.226,-0.012305,17.857,26.097,0.020646,-0.0081525,3.0967e-22,1,32.106,82.906,0,0
12.243,17.844,25.941,-0.011602,0.005211,5.8624e-22,2.2755e-21,23.111,-0.011602,17.844,25.941,0.020651,-0.0080924,-3.9702e-21,1,32.207,83.007,0,0
12.259,17.83,25.785,-0.0109,0.0050756,5.4065e-22,7.1833e-21,22.996,-0.0109,17.83,25.785,0.020657,-0.0080323,-4.791e-21,1,32.309,83.109,0,0
12.275,17.816,25.629,-0.010198,0.0049403,-3.8094e-22,-3.024e-20,22.88,-0.010198,17.816,25.629,0.020662,-0.0079722,1.0178e-21,1,32.41,83.21,0,0
12.291,17.802,25.473,-0.009496,0.004805,-4.9028e-22,-9.2488e-21,22.765,-0.009496,17.802,25.473,0.020667,-0.0079122,4.3836e-22,1,32.512,83.312,0,0
12.307,17.788,25.317,-0.0087938,0.0046697,2.07e-22,-1.5676e-20,22.65,-0.0087938,17.788,25.317,0.020672,-0.0078521,1.0658e-21,1,32.614,83.414,0,0
12.322,17.775,25.161,-0.0080916,0.0045343,-2.4721e-22,3.9889e-21,22.535,-0.0080916,17.775,25.161,0.020677,-0.007792,7.8325e-23,1,32.715,83.515,0,0
12.338,17.761,25.005,-0.0073894,0.004399,-8.3166e-22,-1.0958e-20,22.419,-0.0073895,17.761,25.005,0.020682,-0.0077319,-1.798e-22,1,32.817,83.617,0,0
12.354,17.747,24.849,-0.0066873,0.0042637,-9.2113e-23,-5.9903e-21,22.304,-0.0066873,17.747,24.849,0.020687,-0.0076718,2.6407e-21,1,32.918,83.718,0,0
12.37,17.733,24.693,-0.0059851,0.0041284,-3.7664e-22,1.2461e-20,22.189,-0.0059851,17.733,24.693,0.020692,-0.0076117,2.4238e-21,1,33.02,83.82,0,0
12.386,17.719,24.537,-0.0052829,0.003993,2.112e-22,-2.6597e-21,22.073,-0.0052829,17.719,24.537,0.020697,-0.0075516,-1.6529e-22,1,33.122,83.922,0,0
12.401,17.706,24.382,-0.0045808,0.0038577,-2.2792e-23,1.0042e-20,21.958,-0.0045808,17.706,24.382,0.020702,-0.0074916,-1.0681e-21,1,33.223,84.023,0,0
12.417,17.692,24.226,-0.0038786,0.0037224,4.1276e-22,3.0676e-20,21.843,-0.0038786,17.692,24.226,0.020707,-0.0074315,2.0845e-21,1,33.325,84.125,0,0
12.433,17.678,24.07,-0.0031764,0.0035871,5.3778e-23,-1.4825e-20,21.728,-0.0031764,17.678,24.07,0.020712,-0.0073714,-1.9174e-22,1,33.426,84.226,0,0
12.449,17.664,23.914,-0.0024742,0.0034517,1.9814e-22,2.7857e-21,21.612,-0.0024742,17.664,23.914,0.020717,-0.0073113,-2.1296e-21,1,33.528,84.328,0,0
12.465,17.651,23.758,-0.0017721,0.0033164,3.5187e-23,9.5012e-21,21.497,-0.0017721,17.651,23.758,0.020723,-0.0072512,-3.0393e-21,1,33.63,84.43,0,0
12.48,17.637,23.602,-0.0010699,0.0031811,3.6353e-22,-1.711e-20,21.382,-0.00107,17.637,23.602,0.020728,-0.0071911,8.0821e-22,1,33.731,84.531,0,0
12.496,17.623,23.446,-0.00036778,0.0030458,9.6308e-22,-1.0274e-20,21.266,-0.00036778,17.623,23.446,0.020733,-0.007131,-1.0592e-21,1,33.833,84.633,0,0
12.512,17.609,23.29,0.0003344,0.0029104,-4.8756e-22,2.1319e-20,21.151,0.00033439,17.609,23.29,0.020738,-0.0070709,2.001e-22,1,33.934,84.734,0,0
12.528,17.595,23.134,0.0010366,0.0027751,-7.4002e-22,3.0884e-20,21.036,0.0010366,17.595,23.134,0.020743,-0.0070109,3.6009e-21,1,34.036,84.836,0,0
12.544,17.582,22.978,0.0017387,0.0026398,2.8647e-22,-1.2284e-21,20.921,0.0017387,17.582,22.978,0.020748,-0.0069508,1.3866e-21,1,34.138,84.938,0,0
12.559,17.568,22.822,0.0024409,0.0025045,5.6382e-22,-2.6877e-20,20.805,0.0024409,17.568,22.822,0.020753,-0.0068907,2.7459e-21,1,34.239,85.039,0,0
12.575,17.554,22.666,0.0031431,0.0023691,-2.1571e-23,-1.1443e-20,20.69,0.0031431,17.554,22.666,0.020758,-0.0068306,-6.854e-23,1,34.341,85.141,0,0
12.591,17.54,22.51,0.0038453,0.0022338,5.4291e-22,1.1957e-20,20.575,0.0038453,17.54,22.51,0.020763,-0.0067705,-1.2468e-21,1,34.442,85.242,0,0
12.607,17.526,22.354,0.0045474,0.0020985,-3.8024e-22,1.0237e-20,20.459,0.0045474,17.526,22.354,0.020768,-0.0067104,1.6375e-21,1,34.544,85.344,0,0
12.623,17.513,22.198,0.0052496,0.0019632,8.5689e-23,-9.0053e-21,20.344,0.0052496,17.513,22.198,0.020773,-0.0066503,8.5076e-22,1,34.646,85.446,0,0
12.638,17.499,22.042,0.0059518,0.0018278,5.9073e-22,2.516e-21,20.229,0.0059518,17.499,22.042,0.020778,-0.0065903,-1.1715e-21,1,34.747,85.547,0,0
12.654,17.485,21.886,0.0066539,0.0016925,-2.0669e-22,1.1798e-20,20.113,0.0066539,17.485,21.886,0.020783,-0.0065302,-5.3775e-21,1,34.849,85.649,0,0
12.67,17.471,21.73,0.0073561,0.0015572,2.616e-22,2.2353e-20,19.998,0.0073561,17.471,21.73,0.020789,-0.0064701,-1.4487e-21,1,34.95,85.75,0,0
12.686,17.458,21.574,0.0080582,0.0014219,3.0998e-23,9.4547e-21,19.883,0.0080582,17.458,21.574,0.020794,-0.00641,-6.0921e-21,1,35.052,85.852,0,0
12.702,17.444,21.418,0.0087604,0.0012865,2.9093e-23,3.8985e-21,19.768,0.0087604,17.444,21.418,0.020799,-0.0063499,-2.1842e-21,1,35.154,85.954,0,0
12.717,17.43,21.262,0.0094626,0.0011512,-6.29e-22,-1.019e-22,19.652,0.0094626,17.43,21.262,0.020804,-0.0062898,-8.1971e-22,1,35.255,86.055,0,0
12.733,17.416,21.106,0.010165,0.0010159,-2.7888e-22,-8.3056e-21,19.537,0.010165,17.416,21.106,0.020809,-0.0062297,4.6348e-22,1,35.357,86.157,0,0
12.749,17.402,20.95,0.010867,0.00088057,-2.1266e-22,6.6055e-22,19.422,0.010867,17.402,20.95,0.020814,-0.0061696,7.4382e-22,1,35.458,86.258,0,0
12.765,17.389,20.794,0.011569,0.00074525,-3.0084e-21,1.2879e-20,19.306,0.011569,17.389,20.794,0.020819,-0.0061096,-1.8113e-21,1,35.56,86.36,0,0
12.765,17.369,20.656,0.012084,0.00061959,1e-14,-1.084e-20,19.225,0.012084,17.318,20.706,0.020825,-0.0060495,-2.5967e-21,1,35.662,86.462,0,0
12.765,17.349,20.517,0.012598,0.00049394,2e-14,1.9967e-20,19.144,0.012598,17.248,20.618,0.02083,-0.0059894,-1.8355e-21,1,35.763,86.563,0,0
12.765,17.329,20.379,0.013113,0.00036828,3e-14,-1.895e-20,19.063,0.013113,17.178,20.53,0.020836,-0.0059292,9.4932e-22,1,35.865,86.665,0,0
12.765,17.309,20.24,0.013628,0.00024263,4e-14,3.1929e-21,18.982,0.013628,17.107,20.442,0.020842,-0.0058691,1.1552e-21,1,35.966,86.766,0,0
12.765,17.289,20.102,0.014142,0.00011699,5e-14,1.6807e-20,18.901,0.014142,17.037,20.354,0.020848,-0.005809,-5.6192e-25,1,36.068,86.868,0,0
12.765,17.269,19.963,0.014657,-8.6682e-06,6e-14,-9.4321e-21,18.82,0.014657,16.967,20.266,0.020853,-0.0057489,7.7248e-22,1,36.17,86.97,0,0
12.765,17.249,19.825,0.015172,-0.00013432,7e-14,-3.7613e-20,18.739,0.015172,16.896,20.178,0.020859,-0.0056888,-8.9423e-22,1,36.271,87.071,0,0
12.765,17.229,19.687,0.015686,-0.00025998,8e-14,5.8273e-21,18.658,0.015686,16.826,20.09,0.020865,-0.0056287,2.6415e-21,1,36.373,87.173,0,0
12.765,17.209,19.548,0.016201,-0.00038563,9e-14,-8.8486e-21,18.577,0.016201,16.755,20.002,0.02087,-0.0055686,1.6615e-21,1,36.474,87.274,0,0
12.765,17.189,19.41,0.016716,-0.00051128,1e-13,2.0639e-21,18.495,0.016716,16.685,19.914,0.020876,-0.0055085,-8.4297e-22,1,36.576,87.376,0,0
12.765,17.169,19.271,0.01723,-0.00063694,1.1e-13,-6.4907e-21,18.414,0.01723,16.615,19.826,0.020882,-0.0054484,1.0876e-21,1,36.678,87.478,0,0
12.765,17.149,19.133,0.017745,-0.00076259,1.2e-13,1.19e-20,18.333,0.017745,16.544,19.738,0.020888,-0.0053883,2.4053e-21,1,36.779,87.579,0,0
12.765,17.129,18.994,0.018259,-0.00088825,1.3e-13,-1.4946e-20,18.252,0.018259,16.474,19.65,0.020893,-0.0053282,1.8329e-22,1,36.881,87.681,0,0
12.765,17.109,18.856,0.018774,-0.0010139,1.4e-13,1.6961e-20,18.171,0.018774,16.404,19.562,0.020899,-0.0052681,-4.5442e-22,1,36.982,87.782,0,0
12.765,17.09,18.717,0.019289,-0.0011396,1.5e-13,-1.8795e-20,18.09,0.019289,16.333,19.473,0.020905,-0.005208,-1.1565e-21,1,37.084,87.884,0,0
12.765,17.07,18.579,0.019803,-0.0012652,1.6e-13,-1.1469e-20,18.009,0.019803,16.263,19.385,0.02091,-0.0051479,-1.8739e-21,1,37.186,87.986,0,0
12.765,17.05,18.44,0.020318,-0.0013909,1.7e-13,-1.5772e-20,17.928,0.020318,16.193,19.297,0.020916,-0.0050878,2.1525e-21,1,37.287,88.087,0,0
12.765,17.03,18.302,0.020833,-0.0015165,1.8e-13,-3.0502e-20,17.847,0.020833,16.122,19.209,0.020922,-0.0050277,2.3965e-21,1,37.389,88.189,0,0
12.765,17.01,18.163,0.021347,-0.0016422,1.9e-13,2.5085e-20,17.765,0.021347,16.052,19.121,0.020927,-0.0049676,1.1006e-21,1,37.49,88.29,0,0
12.765,16.99,18.025,0.021862,-0.0017678,2e-13,4.1933e-21,17.684,0.021862,15.982,19.033,0.020933,-0.0049075,-8.2456e-22,1,37.592,88.392,0,0
12.765,16.97,17.887,0.022377,-0.0018935,2.1e-13,1.7512e-20,17.603,0.022377,15.911,18.945,0.020939,-0.0048474,-1.6175e-21,1,37.694,88.494,0,0
12.765,16.95,17.748,0.022891,-0.0020191,2.2e-13,-4.5934e-22,17.522,0.022891,15.841,18.857,0.020945,-0.0047873,2.1807e-21,1,37.795,88.595,0,0
12.765,16.93,17.61,0.023406,-0.0021448,2.3e-13,-2.0367e-20,17.441,0.023406,15.771,18.769,0.02095,-0.0047272,-3.6692e-22,1,37.897,88.697,0,0
12.765,16.91,17.471,0.023921,-0.0022704,2.4e-13,-1.2867e-20,17.36,0.02392,15.7,18.681,0.020956,-0.0046671,-1.5591e-21,1,37.998,88.798,0,0
12.765,16.89,17.333,0.024435,-0.0023961,2.5e-13,-2.8329e-21,17.279,0.024435,15.63,18.593,0.020962,-0.004607,2.9209e-21,1,38.1,88.9,0,0
12.765,16.87,17.194,0.02495,-0.0025217,2.6e-13,1.1953e-20,17.198,0.02495,15.56,18.505,0.020967,-0.0045469,4.5252e-22,1,38.202,89.002,0,0
12.765,16.85,17.056,0.025464,-0.0026474,2.7e-13,6.5945e-21,17.117,0.025464,15.489,18.417,0.020973,-0.0044868,4.4156e-22,1,38.303,89.103,0,0
12.765,16.83,16.917,0.025979,-0.002773,2.8e-13,1.0396e-20,17.036,0.025979,15.419,18.329,0.020979,-0.0044266,4.3885e-22,1,38.405,89.205,0,0
12.765,16.81,16.779,0.026494,-0.0028987,2.9e-13,1.6544e-20,16.954,0.026494,15.349,18.241,0.020985,-0.0043665,2.5037e-21,1,38.506,89.306,0,0
12.765,16.791,16.64,0.027008,-0.0030243,3e-13,4.5271e-20,16.873,0.027008,15.278,18.153,0.02099,-0.0043064,3.6376e-21,1,38.608,89.408,0,0
12.765,16.771,16.502,0.027523,-0.00315,3.1e-13,8.3805e-21,16.792,0.027523,15.208,18.065,0.020996,-0.0042463,8.4098e-22,1,38.71,89.51,0,0
12.765,16.751,16.363,0.028038,-0.0032757,3.2e-13,-1.0654e-20,16.711,0.028038,15.137,17.977,0.021002,-0.0041862,-3.2396e-21,1,38.811,89.611,0,0
12.765,16.731,16.225,0.028552,-0.0034013,3.3e-13,-3.6788e-20,16.63,0.028552,15.067,17.889,0.021007,-0.0041261,-8.7178e-22,1,38.913,89.713,0,0
12.765,16.711,16.087,0.029067,-0.003527,3.4e-13,1.3435e-20,16.549,0.029067,14.997,17.801,0.021013,-0.004066,-1.2608e-21,1,39.014,89.814,0,0
12.765,16.691,15.948,0.029582,-0.0036526,3.5e-13,-6.9346e-21,16.468,0.029582,14.926,17.713,0.021019,-0.0040059,-1.75e-21,1,39.116,89.916,0,0
12.765,16.671,15.81,0.030096,-0.0037783,3.6e-13,-9.0753e-22,16.387,0.030096,14.856,17.624,0.021025,-0.0039458,2.0146e-21,1,39.218,90.018,0,0
12.765,16.651,15.671,0.030611,-0.0039039,3.7e-13,6.5219e-21,16.306,0.030611,14.786,17.536,0.02103,-0.0038857,8.3799e-22,1,39.319,90.119,0,0
12.765,16.631,15.533,0.031125,-0.0040296,3.8e-13,3.9026e-21,16.224,0.031125,14.715,17.448,0.021036,-0.0038256,-9.1939e-22,1,39.421,90.221,0,0
12.765,16.611,15.394,0.03164,-0.0041552,3.9e-13,6.8791e-21,16.143,0.03164,14.645,17.36,0.021042,-0.0037655,-2.2818e-21,1,39.522,90.322,0,0
12.765,16.591,15.256,0.032155,-0.0042809,4e-13,1.7534e-20,16.062,0.032155,14.575,17.272,0.021047,-0.0037054,-5.763e-22,1,39.624,90.424,0,0
12.765,16.571,15.117,0.032669,-0.0044065,4.1e-13,1.5947e-20,15.981,0.032669,14.504,17.184,0.021053,-0.0036453,1.0209e-21,1,39.726,90.526,0,0
12.765,16.551,14.979,0.033184,-0.0045322,4.2e-13,-5.995e-21,15.9,0.033184,14.434,17.096,0.021059,-0.0035852,1.6318e-21,1,39.827,90.627,0,0
12.765,16.531,14.84,0.033699,-0.0046578,4.3e-13,1.3038e-20,15.819,0.033699,14.364,17.008,0.021065,-0.0035251,4.8785e-21,1,39.929,90.729,0,0
12.765,16.511,14.702,0.034213,-0.0047835,4.4e-13,-6.2238e-21,15.738,0.034213,14.293,16.92,0.02107,-0.003465,-1.0572e-22,1,40.03,90.83,0,0
12.765,16.491,14.564,0.034728,-0.0049091,4.5e-13,-7.5335e-21,15.657,0.034728,14.223,16.832,0.021076,-0.0034049,-4.6762e-22,1,40.132,90.932,0,0
12.765,16.472,14.425,0.035243,-0.0050348,4.6e-13,-1.5969e-20,15.576,0.035243,14.153,16.744,0.021082,-0.0033448,-2.9148e-22,1,40.234,91.034,0,0
12.765,16.452,14.287,0.035757,-0.0051605,4.7e-13,-2.4073e-21,15.495,0.035757,14.082,16.656,0.021087,-0.0032847,-2.7034e-22,1,40.335,91.135,0,0
12.765,16.432,14.148,0.036272,-0.0052861,4.8e-13,8.0562e-21,15.413,0.036272,14.012,16.568,0.021093,-0.0032246,2.294e-21,1,40.437,91.237,0,0
12.765,16.412,14.01,0.036787,-0.0054118,4.9e-13,-9.6835e-21,15.332,0.036787,13.942,16.48,0.021099,-0.0031645,-6.1673e-23,1,40.538,91.338,0,0
12.765,16.392,13.871,0.037301,-0.0055374,5e-13,1.5524e-20,15.251,0.037301,13.871,16.392,0.021105,-0.0031044,2.1772e-21,1,40.64,91.44,0,0
12.64,16.368,13.746,0.037676,-0.0056296,4.9e-13,-2.2059e-20,15.208,0.037676,13.746,16.368,0.021111,-0.0030442,-9.3486e-22,1,40.742,91.542,0,0
12.516,16.344,13.622,0.03805,-0.0057219,4.8e-13,-1.5088e-20,15.166,0.03805,13.622,16.344,0.021117,-0.0029841,-2.7284e-21,1,40.843,91.643,0,0
12.391,16.32,13.497,0.038424,-0.0058141,4.7e-13,1.9001e-20,15.123,0.038424,13.497,16.32,0.021123,-0.002924,7.6555e-22,1,40.945,91.745,0,0
12.266,16.296,13.372,0.038799,-0.0059063,4.6e-13,1.437e-20,15.08,0.038799,13.372,16.296,0.021129,-0.0028639,-9.4395e-22,1,41.046,91.846,0,0
12.142,16.272,13.248,0.039173,-0.0059985,4.5e-13,3.4225e-21,15.037,0.039173,13.248,16.272,0.021135,-0.0028038,-1.0208e-21,1,41.148,91.948,0,0
12.017,16.248,13.123,0.039547,-0.0060908,4.4e-13,7.5574e-21,14.994,0.039547,13.123,16.248,0.021141,-0.0027436,1.912e-21,1,41.25,92.05,0,0
11.893,16.224,12.998,0.039922,-0.006183,4.3e-13,2.4287e-21,14.952,0.039922,12.998,16.224,0.021147,-0.0026835,-2.5184e-21,1,41.351,92.151,0,0
11.768,16.2,12.873,0.040296,-0.0062752,4.2e-13,-2.1067e-20,14.909,0.040296,12.873,16.2,0.021153,-0.0026234,9.3726e-23,1,41.453,92.253,0,0
11.643,16.176,12.749,0.04067,-0.0063675,4.1e-13,-4.2769e-21,14.866,0.04067,12.749,16.176,0.02116,-0.0025633,1.7104e-21,1,41.554,92.354,0,0
11.519,16.152,12.624,0.041045,-0.0064597,4e-13,1.997e-20,14.823,0.041045,12.624,16.152,0.021166,-0.0025032,-3.3741e-21,1,41.656,92.456,0,0
11.394,16.128,12.499,0.041419,-0.0065519,3.9e-13,-8.2661e-21,14.78,0.041419,12.499,16.128,0.021172,-0.002443,2.0069e-21,1,41.758,92.558,0,0
11.269,16.104,12.375,0.041793,-0.0066441,3.8e-13,-6.6285e-21,14.737,0.041793,12.375,16.105,0.021178,-0.0023829,1.1416e-21,1,41.859,92.659,0,0
11.145,16.081,12.25,0.042168,-0.0067364,3.7e-13,-1.4737e-20,14.695,0.042168,12.25,16.081,0.021184,-0.0023228,-1.5031e-21,1,41.961,92.761,0,0
11.02,16.057,12.125,0.042542,-0.0068286,3.6e-13,6.8326e-21,14.652,0.042542,12.125,16.057,0.02119,-0.0022627,3.516e-21,1,42.062,92.862,0,0
10.895,16.033,12,0.042916,-0.0069208,3.5e-13,1.623e-20,14.609,0.042916,12,16.033,0.021196,-0.0022026,1.3919e-21,1,42.164,92.964,0,0
10.771,16.009,11.876,0.043291,-0.0070131,3.4e-13,-1.3623e-21,14.566,0.043291,11.876,16.009,0.021202,-0.0021424,-2.2242e-21,1,42.266,93.066,0,0
10.646,15.985,11.751,0.043665,-0.0071053,3.3e-13,-4.2678e-21,14.523,0.043665,11.751,15.985,0.021208,-0.0020823,-3.1403e-22,1,42.367,93.167,0,0
10.522,15.961,11.626,0.04404,-0.0071975,3.2e-13,2.2081e-20,14.481,0.04404,11.626,15.961,0.021215,-0.0020222,3.1323e-21,1,42.469,93.269,0,0
10.397,15.937,11.501,0.044414,-0.0072897,3.1e-13,2.4485e-20,14.438,0.044414,11.501,15.937,0.021221,-0.0019621,1.586e-21,1,42.57,93.37,0,0
10.272,15.913,11.377,0.044788,-0.007382,3e-13,-9.6027e-21,14.395,0.044788,11.377,15.913,0.021227,-0.001902,-1.3148e-21,1,42.672,93.472,0,0
10.148,15.889,11.252,0.045163,-0.0074742,2.9e-13,-1.1417e-20,14.352,0.045163,11.252,15.889,0.021233,-0.0018418,6.1208e-22,1,42.774,93.574,0,0
10.023,15.865,11.127,0.045537,-0.0075664,2.8e-13,-7.0669e-21,14.309,0.045537,11.127,15.865,0.021239,-0.0017817,8.4551e-22,1,42.875,93.675,0,0
9.8984,15.841,11.003,0.045911,-0.0076587,2.7e-13,-9.1104e-21,14.266,0.045911,11.003,15.841,0.021245,-0.0017216,1.3375e-21,1,42.977,93.777,0,0
9.7738,15.817,10.878,0.046286,-0.0077509,2.6e-13,-3.0067e-21,14.224,0.046286,10.878,15.817,0.021251,-0.0016615,1.5013e-21,1,43.078,93.878,0,0
9.6492,15.793,10.753,0.04666,-0.0078431,2.5e-13,-1.4877e-20,14.181,0.04666,10.753,15.793,0.021257,-0.0016014,7.5287e-22,1,43.18,93.98,0,0
9.5246,15.769,10.628,0.047034,-0.0079353,2.4e-13,8.4821e-21,14.138,0.047034,10.628,15.769,0.021263,-0.0015413,3.5622e-22,1,43.282,94.082,0,0
9.3999,15.745,10.504,0.047409,-0.0080276,2.3e-13,5.8493e-20,14.095,0.047409,10.504,15.745,0.02127,-0.0014811,2.6308e-22,1,43.383,94.183,0,0
9.2753,15.721,10.379,0.047783,-0.0081198,2.2e-13,-1.4962e-20,14.052,0.047783,10.379,15.721,0.021276,-0.001421,-1.6324e-21,1,43.485,94.285,0,0
9.1507,15.697,10.254,0.048157,-0.008212,2.1e-13,5.9267e-21,14.01,0.048157,10.254,15.697,0.021282,-0.0013609,-8.2198e-22,1,43.586,94.386,0,0
9.026,15.674,10.129,0.048532,-0.0083042,2e-13,-1.3404e-20,13.967,0.048532,10.129,15.674,0.021288,-0.0013008,4.2855e-22,1,43.688,94.488,0,0
8.9014,15.65,10.005,0.048906,-0.0083965,1.9e-13,-4.2318e-21,13.924,0.048906,10.005,15.65,0.021294,-0.0012407,-1.4399e-22,1,43.79,94.59,0,0
8.7768,15.626,9.88,0.049281,-0.0084887,1.8e-13,3.4399e-20,13.881,0.049281,9.88,15.626,0.0213,-0.0011805,2.8182e-22,1,43.891,94.691,0,0
8.6522,15.602,9.7553,0.049655,-0.0085809,1.7e-13,-4.9817e-21,13.838,0.049655,9.7553,15.602,0.021306,-0.0011204,1.1417e-21,1,43.993,94.793,0,0
8.5275,15.578,9.6306,0.050029,-0.0086732,1.6e-13,5.4699e-22,13.796,0.050029,9.6306,15.578,0.021312,-0.0010603,1.8738e-21,1,44.094,94.894,0,0
8.4029,15.554,9.5059,0.050404,-0.0087654,1.5e-13,1.127e-20,13.753,0.050404,9.5059,15.554,0.021318,-0.0010002,2.2462e-22,1,44.196,94.996,0,0
8.2783,15.53,9.3812,0.050778,-0.0088576,1.4e-13,1.0216e-21,13.71,0.050778,9.3811,15.53,0.021325,-0.00094005,7.1923e-22,1,44.298,95.098,0,0
8.1536,15.506,9.2564,0.051152,-0.0089498,1.3e-13,-2.9264e-20,13.667,0.051152,9.2564,15.506,0.021331,-0.00087993,-5.8516e-22,1,44.399,95.199,0,0
8.029,15.482,9.1317,0.051527,-0.0090421,1.2e-13,9.3722e-22,13.624,0.051527,9.1317,15.482,0.021337,-0.00081982,2.5291e-21,1,44.501,95.301,0,0
7.9044,15.458,9.007,0.051901,-0.0091343,1.1e-13,1.4705e-20,13.581,0.051901,9.007,15.458,0.021343,-0.0007597,2.7355e-21,1,44.602,95.402,0,0
7.7798,15.434,8.8823,0.052275,-0.0092265,1e-13,-1.5888e-20,13.539,0.052275,8.8823,15.434,0.021349,-0.00069958,1.187e-21,1,44.704,95.504,0,0
7.6551,15.41,8.7575,0.05265,-0.0093188,9e-14,1.8497e-20,13.496,0.05265,8.7575,15.41,0.021355,-0.00063946,7.2662e-22,1,44.806,95.606,0,0
7.5305,15.386,8.6328,0.053024,-0.009411,8e-14,-1.6748e-20,13.453,0.053024,8.6328,15.386,0.021361,-0.00057934,-8.8285e-22,1,44.907,95.707,0,0
