"ERROR","S:0","S:1","S:2","S:3","S:4","S:5","S_Mises","S_Principal:0","S_Principal:1","S_Principal:2","U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.2108,19.087,28.647,0.12733,0.017225,1.6536e-12,1.9499e-12,25.143,0.12733,19.087,28.647,0.0209,-0.0094397,-7.4285e-13,1,30.378,81.178,0,0
1.2151,19.086,28.479,0.13159,0.017093,1.5921e-12,2.1858e-12,25.011,0.13159,19.086,28.479,0.020905,-0.0093783,-7.431e-13,1,30.48,81.28,0,0
1.2151,19.063,28.304,0.12667,0.016887,1.4561e-12,2.1831e-12,24.878,0.12667,19.063,28.304,0.02091,-0.0093173,-7.4334e-13,1,30.582,81.382,0,0
1.2151,19.041,28.129,0.12192,0.016681,1.328e-12,2.1803e-12,24.746,0.12192,19.041,28.129,0.020915,-0.0092562,-7.4358e-13,1,30.683,81.483,0,0
1.2151,19.02,27.955,0.11733,0.016477,1.2079e-12,2.1775e-12,24.615,0.11733,19.02,27.955,0.02092,-0.0091952,-7.4382e-13,1,30.785,81.585,0,0
1.2151,18.998,27.781,0.1129,0.016273,1.0959e-12,2.1748e-12,24.485,0.1129,18.998,27.781,0.020925,-0.0091342,-7.4406e-13,1,30.886,81.686,0,0
1.2151,18.977,27.608,0.10863,0.016071,9.9178e-13,2.172e-12,24.356,0.10863,18.977,27.608,0.02093,-0.0090731,-7.443e-13,1,30.988,81.788,0,0
1.2151,18.955,27.435,0.10452,0.015869,8.957e-13,2.1692e-12,24.227,0.10452,18.955,27.435,0.020935,-0.0090121,-7.4454e-13,1,31.09,81.89,0,0
1.2151,18.935,27.263,0.10057,0.015668,8.0762e-13,2.1665e-12,24.099,0.10057,18.935,27.263,0.020941,-0.008951,-7.4479e-13,1,31.191,81.991,0,0
1.2151,18.914,27.092,0.096786,0.015469,7.2755e-13,2.1637e-12,23.972,0.096786,18.914,27.092,0.020946,-0.00889,-7.4503e-13,1,31.293,82.093,0,0
1.2151,18.893,26.921,0.093159,0.01527,6.5547e-13,2.1609e-12,23.846,0.093159,18.893,26.921,0.020951,-0.0088289,-7.4527e-13,1,31.394,82.194,0,0
1.2151,18.873,26.751,0.089693,0.015072,5.9139e-13,2.1582e-12,23.72,0.089693,18.873,26.751,0.020956,-0.0087679,-7.4551e-13,1,31.496,82.296,0,0
1.2151,18.853,26.581,0.086388,0.014875,5.3531e-13,2.1554e-12,23.596,0.086388,18.853,26.581,0.020961,-0.0087069,-7.4575e-13,1,31.598,82.398,0,0
1.2151,18.833,26.412,0.083243,0.014679,4.8723e-13,2.1526e-12,23.472,0.083243,18.833,26.412,0.020967,-0.0086458,-7.4599e-13,1,31.699,82.499,0,0
1.2151,18.814,26.243,0.080259,0.014484,4.4714e-13,2.1499e-12,23.348,0.080259,18.814,26.243,0.020972,-0.0085848,-7.4623e-13,1,31.801,82.601,0,0
1.2151,18.795,26.075,0.077436,0.014289,4.1506e-13,2.1471e-12,23.226,0.077436,18.795,26.075,0.020977,-0.0085237,-7.4647e-13,1,31.902,82.702,0,0
1.2151,18.775,25.908,0.074773,0.014096,3.9097e-13,2.1443e-12,23.104,0.074773,18.775,25.908,0.020983,-0.0084627,-7.4671e-13,1,32.004,82.804,0,0
1.2151,18.757,25.741,0.072272,0.013904,3.7489e-13,2.1415e-12,22.983,0.072272,18.757,25.741,0.020988,-0.0084016,-7.4695e-13,1,32.106,82.906,0,0
1.2151,18.738,25.575,0.06993,0.013712,3.668e-13,2.1388e-12,22.863,0.06993,18.738,25.575,0.020993,-0.0083406,-7.4719e-13,1,32.207,83.007,0,0
1.2151,18.72,25.409,0.06775,0.013522,3.6671e-13,2.136e-12,22.744,0.06775,18.72,25.409,0.020999,-0.0082795,-7.4743e-13,1,32.309,83.109,0,0
1.2151,18.701,25.244,0.06573,0.013332,3.7462e-13,2.1332e-12,22.625,0.06573,18.701,25.244,0.021004,-0.0082185,-7.4767e-13,1,32.41,83.21,0,0
1.2151,18.683,25.079,0.063872,0.013144,3.9053e-13,2.1305e-12,22.508,0.063872,18.683,25.079,0.021009,-0.0081574,-7.4791e-13,1,32.512,83.312,0,0
1.2151,18.666,24.915,0.062173,0.012956,4.1444e-13,2.1277e-12,22.391,0.062173,18.666,24.915,0.021015,-0.0080964,-7.4816e-13,1,32.614,83.414,0,0
1.2151,18.648,24.752,0.060636,0.012769,4.4634e-13,2.1249e-12,22.274,0.060636,18.648,24.752,0.02102,-0.0080353,-7.484e-13,1,32.715,83.515,0,0
1.2151,18.631,24.589,0.059259,0.012583,4.8625e-13,2.1222e-12,22.159,0.059259,18.631,24.589,0.021026,-0.0079743,-7.4864e-13,1,32.817,83.617,0,0
1.2151,18.614,24.427,0.058043,0.012399,5.3415e-13,2.1194e-12,22.044,0.058043,18.614,24.427,0.021031,-0.0079133,-7.4888e-13,1,32.918,83.718,0,0
1.2151,18.597,24.265,0.056987,0.012215,5.9006e-13,2.1166e-12,21.93,0.056987,18.597,24.265,0.021036,-0.0078522,-7.4912e-13,1,33.02,83.82,0,0
1.2151,18.581,24.104,0.056093,0.012031,6.5396e-13,2.1139e-12,21.817,0.056093,18.581,24.104,0.021042,-0.0077912,-7.4936e-13,1,33.122,83.922,0,0
1.2151,18.564,23.943,0.055359,0.011849,7.2586e-13,2.1111e-12,21.705,0.055359,18.564,23.943,0.021047,-0.0077301,-7.496e-13,1,33.223,84.023,0,0
1.2151,18.548,23.783,0.054786,0.011668,8.0576e-13,2.1083e-12,21.594,0.054786,18.548,23.783,0.021053,-0.0076691,-7.4984e-13,1,33.325,84.125,0,0
1.2151,18.532,23.624,0.054373,0.011488,8.9366e-13,2.1055e-12,21.483,0.054373,18.532,23.624,0.021058,-0.007608,-7.5008e-13,1,33.426,84.226,0,0
1.2151,18.517,23.465,0.054121,0.011309,9.8956e-13,2.1028e-12,21.373,0.054121,18.517,23.465,0.021064,-0.007547,-7.5032e-13,1,33.528,84.328,0,0
1.2151,18.501,23.307,0.05403,0.01113,1.0935e-12,2.1e-12,21.264,0.05403,18.501,23.307,0.02107,-0.0074859,-7.5056e-13,1,33.63,84.43,0,0
1.2151,18.486,23.149,0.0541,0.010953,1.2053e-12,2.0972e-12,21.155,0.0541,18.486,23.149,0.021075,-0.0074249,-7.508e-13,1,33.731,84.531,0,0
1.2151,18.471,22.992,0.05433,0.010776,1.3252e-12,2.0945e-12,21.047,0.05433,18.471,22.992,0.021081,-0.0073638,-7.5104e-13,1,33.833,84.633,0,0
1.2151,18.456,22.835,0.054721,0.010601,1.4531e-12,2.0917e-12,20.941,0.054721,18.456,22.835,0.021086,-0.0073028,-7.5129e-13,1,33.934,84.734,0,0
1.2151,18.442,22.679,0.055272,0.010426,1.589e-12,2.0889e-12,20.835,0.055272,18.442,22.679,0.021092,-0.0072417,-7.5153e-13,1,34.036,84.836,0,0
1.2151,18.427,22.524,0.055985,0.010252,1.7329e-12,2.0862e-12,20.729,0.055985,18.427,22.524,0.021098,-0.0071806,-7.5177e-13,1,34.138,84.938,0,0
1.2151,18.413,22.369,0.056858,0.01008,1.8848e-12,2.0834e-12,20.625,0.056858,18.413,22.369,0.021103,-0.0071196,-7.5201e-13,1,34.239,85.039,0,0
1.2151,18.399,22.214,0.057892,0.0099077,2.0447e-12,2.0806e-12,20.521,0.057892,18.399,22.214,0.021109,-0.0070585,-7.5225e-13,1,34.341,85.141,0,0
1.2151,18.386,22.061,0.059086,0.0097368,2.2126e-12,2.0779e-12,20.418,0.059086,18.386,22.061,0.021115,-0.0069975,-7.5249e-13,1,34.442,85.242,0,0
1.2151,18.372,21.907,0.060442,0.0095668,2.3885e-12,2.0751e-12,20.316,0.060442,18.372,21.908,0.02112,-0.0069364,-7.5273e-13,1,34.544,85.344,0,0
1.2151,18.359,21.755,0.061958,0.0093977,2.5724e-12,2.0723e-12,20.214,0.061958,18.359,21.755,0.021126,-0.0068754,-7.5297e-13,1,34.646,85.446,0,0
1.2151,18.346,21.603,0.063634,0.0092295,2.7642e-12,2.0695e-12,20.114,0.063634,18.346,21.603,0.021132,-0.0068143,-7.5321e-13,1,34.747,85.547,0,0
1.2151,18.334,21.451,0.065472,0.0090623,2.9641e-12,2.0668e-12,20.014,0.065472,18.334,21.451,0.021137,-0.0067533,-7.5345e-13,1,34.849,85.649,0,0
1.2151,18.321,21.3,0.06747,0.0088961,3.172e-12,2.064e-12,19.915,0.06747,18.321,21.3,0.021143,-0.0066922,-7.5369e-13,1,34.95,85.75,0,0
1.2151,18.309,21.15,0.069628,0.0087307,3.3879e-12,2.0612e-12,19.816,0.069628,18.309,21.15,0.021149,-0.0066312,-7.5393e-13,1,35.052,85.852,0,0
1.2151,18.297,21,0.071948,0.0085663,3.6118e-12,2.0585e-12,19.719,0.071948,18.297,21,0.021155,-0.0065701,-7.5417e-13,1,35.154,85.954,0,0
1.2151,18.285,20.851,0.074428,0.0084029,3.8436e-12,2.0557e-12,19.622,0.074428,18.285,20.851,0.021161,-0.0065091,-7.5441e-13,1,35.255,86.055,0,0
1.2151,18.273,20.703,0.077069,0.0082403,4.0835e-12,2.0529e-12,19.526,0.077069,18.273,20.703,0.021166,-0.006448,-7.5466e-13,1,35.357,86.157,0,0
1.2151,18.262,20.554,0.079871,0.0080787,4.3314e-12,2.0502e-12,19.431,0.079871,18.262,20.555,0.021172,-0.0063869,-7.549e-13,1,35.458,86.258,0,0
1.2151,18.251,20.406,0.082829,0.0079342,4.5879e-12,2.0467e-12,19.336,0.082829,18.251,20.406,0.021178,-0.0063255,-7.5514e-13,1,35.56,86.36,0,0
1.2099,18.225,20.253,0.079298,0.0077267,4.5592e-12,1.8292e-12,19.239,0.079298,18.225,20.253,0.021184,-0.0062645,-7.5537e-13,1,35.662,86.462,0,0
1.2048,18.199,20.1,0.075882,0.0075205,4.5304e-12,1.6117e-12,19.143,0.075882,18.196,20.102,0.02119,-0.0062034,-7.5559e-13,1,35.763,86.563,0,0
1.1996,18.173,19.947,0.07258,0.0073156,4.5017e-12,1.3942e-12,19.047,0.07258,18.164,19.956,0.021196,-0.0061423,-7.5582e-13,1,35.865,86.665,0,0
1.1945,18.147,19.795,0.069394,0.0071121,4.473e-12,1.1768e-12,18.953,0.069394,18.129,19.813,0.021201,-0.0060813,-7.5605e-13,1,35.966,86.766,0,0
1.1893,18.121,19.644,0.066322,0.00691,4.4443e-12,9.5931e-13,18.859,0.066322,18.091,19.674,0.021207,-0.0060202,-7.5628e-13,1,36.068,86.868,0,0
1.1841,18.096,19.493,0.063364,0.0067091,4.4156e-12,7.4183e-13,18.766,0.063364,18.05,19.539,0.021213,-0.0059592,-7.5651e-13,1,36.17,86.97,0,0
1.179,18.071,19.342,0.060522,0.0065096,4.3869e-12,5.2436e-13,18.674,0.060522,18.006,19.407,0.021219,-0.0058981,-7.5673e-13,1,36.271,87.071,0,0
1.1738,18.046,19.191,0.057794,0.0063115,4.3582e-12,3.0688e-13,18.583,0.057794,17.959,19.278,0.021225,-0.0058371,-7.5696e-13,1,36.373,87.173,0,0
1.1687,18.021,19.042,0.05518,0.0061146,4.3295e-12,8.9402e-14,18.493,0.05518,17.909,19.153,0.021231,-0.005776,-7.5719e-13,1,36.474,87.274,0,0
1.1635,17.996,18.892,0.052682,0.0059192,4.3007e-12,-1.2807e-13,18.403,0.052682,17.856,19.032,0.021237,-0.0057149,-7.5742e-13,1,36.576,87.376,0,0
1.1584,17.972,18.743,0.050298,0.005725,4.272e-12,-3.4555e-13,18.315,0.050298,17.8,18.915,0.021243,-0.0056539,-7.5765e-13,1,36.678,87.478,0,0
1.1532,17.947,18.594,0.048028,0.0055322,4.2433e-12,-5.6303e-13,18.227,0.048028,17.741,18.801,0.021249,-0.0055928,-7.5787e-13,1,36.779,87.579,0,0
1.1481,17.923,18.446,0.045874,0.0053408,4.2146e-12,-7.8051e-13,18.14,0.045874,17.679,18.691,0.021255,-0.0055318,-7.581e-13,1,36.881,87.681,0,0
1.1429,17.899,18.299,0.043834,0.0051507,4.1859e-12,-9.9798e-13,18.054,0.043834,17.614,18.584,0.021261,-0.0054707,-7.5833e-13,1,36.982,87.782,0,0
1.1378,17.875,18.151,0.041909,0.0049619,4.1572e-12,-1.2155e-12,17.969,0.041909,17.546,18.481,0.021267,-0.0054097,-7.5856e-13,1,37.084,87.884,0,0
1.1326,17.852,18.004,0.040098,0.0047745,4.1285e-12,-1.4329e-12,17.885,0.040098,17.475,18.381,0.021273,-0.0053486,-7.5878e-13,1,37.186,87.986,0,0
1.1274,17.828,17.858,0.038403,0.0045884,4.0998e-12,-1.6504e-12,17.801,0.038403,17.401,18.285,0.021279,-0.0052875,-7.5901e-13,1,37.287,88.087,0,0
1.1223,17.805,17.712,0.036822,0.0044036,4.0711e-12,-1.8679e-12,17.719,0.036822,17.324,18.193,0.021285,-0.0052265,-7.5924e-13,1,37.389,88.189,0,0
1.1171,17.782,17.566,0.035355,0.0042202,4.0423e-12,-2.0854e-12,17.637,0.035355,17.244,18.105,0.021291,-0.0051654,-7.5947e-13,1,37.49,88.29,0,0
1.112,17.759,17.421,0.034004,0.0040381,4.0136e-12,-2.3028e-12,17.556,0.034004,17.16,18.019,0.021297,-0.0051044,-7.597e-13,1,37.592,88.392,0,0
1.1068,17.736,17.277,0.032767,0.0038574,3.9849e-12,-2.5203e-12,17.476,0.032767,17.074,17.938,0.021303,-0.0050433,-7.5992e-13,1,37.694,88.494,0,0
1.1017,17.713,17.132,0.031644,0.003678,3.9562e-12,-2.7378e-12,17.397,0.031644,16.985,17.86,0.021309,-0.0049822,-7.6015e-13,1,37.795,88.595,0,0
1.0965,17.691,16.989,0.030637,0.0035,3.9275e-12,-2.9553e-12,17.319,0.030637,16.893,17.786,0.021315,-0.0049212,-7.6038e-13,1,37.897,88.697,0,0
1.0914,17.668,16.845,0.029744,0.0033232,3.8988e-12,-3.1727e-12,17.241,0.029744,16.798,17.715,0.021321,-0.0048601,-7.6061e-13,1,37.998,88.798,0,0
1.0862,17.646,16.702,0.028966,0.0031479,3.8701e-12,-3.3902e-12,17.165,0.028966,16.7,17.648,0.021327,-0.0047991,-7.6084e-13,1,38.1,88.9,0,0
1.0811,17.624,16.56,0.028302,0.0029738,3.8414e-12,-3.6077e-12,17.089,0.028302,16.599,17.585,0.021334,-0.004738,-7.6106e-13,1,38.202,89.002,0,0
1.0759,17.602,16.418,0.027753,0.0028012,3.8126e-12,-3.8252e-12,17.014,0.027753,16.495,17.525,0.02134,-0.0046769,-7.6129e-13,1,38.303,89.103,0,0
1.0707,17.581,16.276,0.027319,0.0026298,3.7839e-12,-4.0426e-12,16.94,0.027319,16.387,17.469,0.021346,-0.0046159,-7.6152e-13,1,38.405,89.205,0,0
1.0656,17.559,16.135,0.027,0.0024598,3.7552e-12,-4.2601e-12,16.867,0.027,16.277,17.417,0.021352,-0.0045548,-7.6175e-13,1,38.506,89.306,0,0
1.0604,17.538,15.994,0.026795,0.0022911,3.7265e-12,-4.4776e-12,16.795,0.026795,16.164,17.368,0.021358,-0.0044937,-7.6198e-13,1,38.608,89.408,0,0
1.0553,17.517,15.854,0.026705,0.0021238,3.6978e-12,-4.6951e-12,16.723,0.026705,16.048,17.322,0.021364,-0.0044327,-7.622e-13,1,38.71,89.51,0,0
1.0501,17.496,15.714,0.026729,0.0019578,3.6691e-12,-4.9125e-12,16.653,0.026729,15.929,17.281,0.02137,-0.0043716,-7.6243e-13,1,38.811,89.611,0,0
1.045,17.475,15.574,0.026869,0.0017932,3.6404e-12,-5.13e-12,16.583,0.026869,15.806,17.242,0.021377,-0.0043106,-7.6266e-13,1,38.913,89.713,0,0
1.0398,17.454,15.435,0.027123,0.0016299,3.6117e-12,-5.3475e-12,16.514,0.027123,15.681,17.208,0.021383,-0.0042495,-7.6289e-13,1,39.014,89.814,0,0
1.0347,17.434,15.296,0.027491,0.0014679,3.5829e-12,-5.565e-12,16.446,0.027491,15.553,17.177,0.021389,-0.0041884,-7.6312e-13,1,39.116,89.916,0,0
1.0295,17.413,15.158,0.027975,0.0013073,3.5542e-12,-5.7825e-12,16.379,0.027975,15.422,17.15,0.021395,-0.0041274,-7.6334e-13,1,39.218,90.018,0,0
1.0244,17.393,15.02,0.028573,0.001148,3.5255e-12,-5.9999e-12,16.313,0.028573,15.288,17.126,0.021401,-0.0040663,-7.6357e-13,1,39.319,90.119,0,0
1.0192,17.373,14.883,0.029286,0.00099003,3.4968e-12,-6.2174e-12,16.247,0.029286,15.15,17.106,0.021408,-0.0040052,-7.638e-13,1,39.421,90.221,0,0
1.014,17.354,14.746,0.030113,0.00083343,3.4681e-12,-6.4349e-12,16.183,0.030113,15.01,17.09,0.021414,-0.0039442,-7.6403e-13,1,39.522,90.322,0,0
1.0089,17.334,14.61,0.031055,0.00067817,3.4394e-12,-6.6524e-12,16.119,0.031055,14.867,17.077,0.02142,-0.0038831,-7.6426e-13,1,39.624,90.424,0,0
1.0037,17.315,14.474,0.032112,0.00052426,3.4107e-12,-6.8698e-12,16.056,0.032112,14.721,17.068,0.021426,-0.003822,-7.6448e-13,1,39.726,90.526,0,0
0.99858,17.295,14.338,0.033284,0.00037167,3.382e-12,-7.0873e-12,15.994,0.033284,14.571,17.062,0.021433,-0.003761,-7.6471e-13,1,39.827,90.627,0,0
0.99342,17.276,14.203,0.03457,0.00022043,3.3532e-12,-7.3048e-12,15.933,0.03457,14.419,17.06,0.021439,-0.0036999,-7.6494e-13,1,39.929,90.729,0,0
0.98827,17.257,14.068,0.035971,7.0534e-05,3.3245e-12,-7.5223e-12,15.873,0.035971,14.264,17.062,0.021445,-0.0036388,-7.6517e-13,1,40.03,90.83,0,0
0.98311,17.238,13.934,0.037486,-7.8025e-05,3.2958e-12,-7.7397e-12,15.813,0.037486,14.105,17.067,0.021452,-0.0035778,-7.654e-13,1,40.132,90.932,0,0
0.97796,17.22,13.8,0.039117,-0.00022524,3.2671e-12,-7.9572e-12,15.754,0.039117,13.944,17.076,0.021458,-0.0035167,-7.6562e-13,1,40.234,91.034,0,0
0.9728,17.201,13.666,0.040862,-0.00037112,3.2384e-12,-8.1747e-12,15.697,0.040862,13.78,17.088,0.021464,-0.0034556,-7.6585e-13,1,40.335,91.135,0,0
0.96765,17.183,13.533,0.042721,-0.00051566,3.2097e-12,-8.3922e-12,15.64,0.042721,13.612,17.104,0.021471,-0.0033946,-7.6608e-13,1,40.437,91.237,0,0
0.96249,17.165,13.401,0.044696,-0.00065885,3.181e-12,-8.6096e-12,15.584,0.044696,13.442,17.124,0.021477,-0.0033335,-7.6631e-13,1,40.538,91.338,0,0
0.9573,17.147,13.268,0.046782,-0.00077988,3.1521e-12,-8.8274e-12,15.528,0.046782,13.268,17.147,0.021483,-0.0032721,-7.6654e-13,1,40.64,91.44,0,0
0.94918,17.118,13.132,0.04423,-0.00095261,3.1547e-12,-8.7054e-12,15.47,0.04423,13.132,17.118,0.02149,-0.003211,-7.6675e-13,1,40.742,91.542,0,0
0.94106,17.09,12.996,0.04176,-0.0011239,3.1573e-12,-8.5834e-12,15.413,0.04176,12.996,17.09,0.021496,-0.0031499,-7.6697e-13,1,40.843,91.643,0,0
0.93294,17.061,12.86,0.039372,-0.0012936,3.1599e-12,-8.4615e-12,15.357,0.039372,12.86,17.061,0.021502,-0.0030889,-7.6719e-13,1,40.945,91.745,0,0
0.92481,17.033,12.725,0.037067,-0.0014619,3.1625e-12,-8.3395e-12,15.302,0.037067,12.725,17.033,0.021509,-0.0030278,-7.674e-13,1,41.046,91.846,0,0
0.91669,17.005,12.59,0.034845,-0.0016288,3.1651e-12,-8.2175e-12,15.248,0.034845,12.59,17.005,0.021515,-0.0029667,-7.6762e-13,1,41.148,91.948,0,0
0.90857,16.977,12.455,0.032705,-0.0017941,3.1677e-12,-8.0956e-12,15.195,0.032705,12.455,16.977,0.021522,-0.0029057,-7.6784e-13,1,41.25,92.05,0,0
0.90045,16.949,12.321,0.030647,-0.001958,3.1703e-12,-7.9736e-12,15.143,0.030647,12.321,16.949,0.021528,-0.0028446,-7.6805e-13,1,41.351,92.151,0,0
0.89233,16.921,12.187,0.028672,-0.0021205,3.1729e-12,-7.8517e-12,15.091,0.028672,12.187,16.921,0.021534,-0.0027835,-7.6827e-13,1,41.453,92.253,0,0
0.88421,16.893,12.053,0.026779,-0.0022814,3.1755e-12,-7.7297e-12,15.041,0.026779,12.053,16.893,0.021541,-0.0027224,-7.6849e-13,1,41.554,92.354,0,0
0.87609,16.866,11.92,0.024969,-0.0024409,3.1781e-12,-7.6078e-12,14.991,0.024969,11.92,16.866,0.021547,-0.0026614,-7.687e-13,1,41.656,92.456,0,0
0.86797,16.839,11.787,0.023241,-0.0025989,3.1807e-12,-7.4859e-12,14.942,0.023241,11.787,16.839,0.021554,-0.0026003,-7.6892e-13,1,41.758,92.558,0,0
0.85985,16.811,11.654,0.021596,-0.0027554,3.1833e-12,-7.3639e-12,14.895,0.021596,11.654,16.811,0.02156,-0.0025392,-7.6914e-13,1,41.859,92.659,0,0
0.85173,16.784,11.522,0.020033,-0.0029105,3.1859e-12,-7.242e-12,14.848,0.020033,11.522,16.784,0.021567,-0.0024782,-7.6936e-13,1,41.961,92.761,0,0
0.84361,16.757,11.39,0.018553,-0.003064,3.1885e-12,-7.1201e-12,14.802,0.018553,11.39,16.757,0.021573,-0.0024171,-7.6957e-13,1,42.062,92.862,0,0
0.83549,16.73,11.258,0.017155,-0.0032161,3.1912e-12,-6.9982e-12,14.757,0.017155,11.258,16.73,0.021579,-0.002356,-7.6979e-13,1,42.164,92.964,0,0
0.82737,16.703,11.127,0.01584,-0.0033668,3.1938e-12,-6.8763e-12,14.713,0.01584,11.127,16.703,0.021586,-0.002295,-7.7001e-13,1,42.266,93.066,0,0
0.81925,16.677,10.996,0.014607,-0.0035159,3.1964e-12,-6.7544e-12,14.67,0.014607,10.996,16.677,0.021592,-0.0022339,-7.7022e-13,1,42.367,93.167,0,0
0.81112,16.65,10.865,0.013457,-0.0036636,3.199e-12,-6.6325e-12,14.628,0.013457,10.865,16.65,0.021599,-0.0021728,-7.7044e-13,1,42.469,93.269,0,0
0.803,16.624,10.735,0.012389,-0.0038099,3.2016e-12,-6.5106e-12,14.587,0.012389,10.735,16.624,0.021605,-0.0021117,-7.7066e-13,1,42.57,93.37,0,0
0.79488,16.598,10.605,0.011404,-0.0039546,3.2042e-12,-6.3888e-12,14.547,0.011404,10.605,16.598,0.021612,-0.0020507,-7.7087e-13,1,42.672,93.472,0,0
0.78676,16.572,10.475,0.010501,-0.0040979,3.2068e-12,-6.2669e-12,14.507,0.010501,10.475,16.572,0.021618,-0.0019896,-7.7109e-13,1,42.774,93.574,0,0
0.77864,16.546,10.346,0.0096804,-0.0042397,3.2094e-12,-6.145e-12,14.469,0.0096804,10.346,16.546,0.021625,-0.0019285,-7.7131e-13,1,42.875,93.675,0,0
0.77052,16.52,10.217,0.0089425,-0.00438,3.212e-12,-6.0232e-12,14.431,0.0089425,10.217,16.52,0.021631,-0.0018675,-7.7152e-13,1,42.977,93.777,0,0
0.7624,16.494,10.088,0.0082871,-0.0045189,3.2146e-12,-5.9013e-12,14.395,0.0082871,10.088,16.494,0.021638,-0.0018064,-7.7174e-13,1,43.078,93.878,0,0
0.75428,16.468,9.9598,0.0077142,-0.0046562,3.2172e-12,-5.7794e-12,14.359,0.0077142,9.9598,16.468,0.021644,-0.0017453,-7.7196e-13,1,43.18,93.98,0,0
0.74616,16.443,9.8319,0.0072238,-0.0047921,3.2198e-12,-5.6576e-12,14.324,0.0072238,9.8319,16.443,0.021651,-0.0016842,-7.7217e-13,1,43.282,94.082,0,0
0.73804,16.418,9.7042,0.0068158,-0.0049266,3.2224e-12,-5.5358e-12,14.29,0.0068158,9.7042,16.418,0.021657,-0.0016232,-7.7239e-13,1,43.383,94.183,0,0
0.72992,16.392,9.5769,0.0064904,-0.0050595,3.225e-12,-5.4139e-12,14.258,0.0064904,9.5769,16.392,0.021664,-0.0015621,-7.7261e-13,1,43.485,94.285,0,0
0.7218,16.367,9.4499,0.0062474,-0.005191,3.2276e-12,-5.2921e-12,14.226,0.0062474,9.4499,16.367,0.02167,-0.001501,-7.7283e-13,1,43.586,94.386,0,0
0.71368,16.342,9.3233,0.0060869,-0.005321,3.2302e-12,-5.1703e-12,14.195,0.0060869,9.3233,16.342,0.021677,-0.0014399,-7.7304e-13,1,43.688,94.488,0,0
0.70556,16.317,9.197,0.0060088,-0.0054496,3.2328e-12,-5.0485e-12,14.165,0.0060088,9.197,16.317,0.021684,-0.0013789,-7.7326e-13,1,43.79,94.59,0,0
0.69743,16.293,9.071,0.0060133,-0.0055766,3.2354e-12,-4.9266e-12,14.135,0.0060133,9.071,16.293,0.02169,-0.0013178,-7.7348e-13,1,43.891,94.691,0,0
0.68931,16.268,8.9454,0.0061003,-0.0057022,3.238e-12,-4.8048e-12,14.107,0.0061003,8.9454,16.268,0.021697,-0.0012567,-7.7369e-13,1,43.993,94.793,0,0
0.68119,16.244,8.8201,0.0062697,-0.0058263,3.2406e-12,-4.683e-12,14.08,0.0062697,8.8201,16.244,0.021703,-0.0011956,-7.7391e-13,1,44.094,94.894,0,0
0.67307,16.219,8.6951,0.0065216,-0.005949,3.2432e-12,-4.5612e-12,14.053,0.0065216,8.6951,16.219,0.02171,-0.0011346,-7.7413e-13,1,44.196,94.996,0,0
0.66495,16.195,8.5705,0.006856,-0.0060702,3.2458e-12,-4.4394e-12,14.028,0.006856,8.5705,16.195,0.021716,-0.0010735,-7.7434e-13,1,44.298,95.098,0,0
0.65683,16.171,8.4462,0.0072729,-0.0061899,3.2484e-12,-4.3176e-12,14.003,0.0072729,8.4462,16.171,0.021723,-0.0010124,-7.7456e-13,1,44.399,95.199,0,0
0.64871,16.147,8.3222,0.0077723,-0.0063081,3.251e-12,-4.1959e-12,13.98,0.0077723,8.3222,16.147,0.02173,-0.00095135,-7.7478e-13,1,44.501,95.301,0,0
0.64059,16.123,8.1986,0.0083541,-0.0064248,3.2536e-12,-4.0741e-12,13.957,0.0083541,8.1986,16.123,0.021736,-0.00089027,-7.7499e-13,1,44.602,95.402,0,0
0.63247,16.1,8.0753,0.0090185,-0.0065401,3.2562e-12,-3.9523e-12,13.935,0.0090185,8.0753,16.1,0.021743,-0.0008292,-7.7521e-13,1,44.704,95.504,0,0
0.62435,16.076,7.9523,0.0097653,-0.0066539,3.2588e-12,-3.8305e-12,13.915,0.0097653,7.9523,16.076,0.021749,-0.00076812,-7.7543e-13,1,44.806,95.606,0,0
0.61623,16.053,7.8297,0.010595,-0.0067663,3.2614e-12,-3.7088e-12,13.895,0.010595,7.8297,16.053,0.021756,-0.00070704,-7.7565e-13,1,44.907,95.707,0,0
0.60811,16.029,7.7074,0.011506,-0.0068771,3.264e-12,-3.587e-12,13.876,0.011506,7.7074,16.029,0.021763,-0.00064597,-7.7586e-13,1,45.009,95.809,0,0
0.59999,16.006,7.5854,0.012501,-0.0069865,3.2667e-12,-3.4653e-12,13.858,0.012501,7.5854,16.006,0.021769,-0.00058489,-7.7608e-13,1,45.11,95.91,0,0
0.59186,15.983,7.4638,0.013577,-0.0070944,3.2693e-12,-3.3435e-12,13.84,0.013577,7.4638,15.983,0.021776,-0.00052381,-7.763e-13,1,45.212,96.012,0,0
0.58374,15.96,7.3425,0.014737,-0.0072009,3.2719e-12,-3.2218e-12,13.824,0.014737,7.3425,15.96,0.021783,-0.00046273,-7.7651e-13,1,45.314,96.114,0,0
0.57562,15.937,7.2215,0.015978,-0.0073058,3.2745e-12,-3.1e-12,13.809,0.015978,7.2215,15.937,0.021789,-0.00040165,-7.7673e-13,1,45.415,96.215,0,0
