"U:0","U:1","U:2","S:0","S:1","S:2","S:3","S:4","S:5","S:6","S:7","S:8","S:9","ERROR","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.03849,1.7743,6.6882e-09,16.276,144.96,-2.2277,-0.00058047,1.6397e-09,-3.3006e-05,138.86,-2.2277,16.276,144.96,0.41448,1,7.45,57.45,0,5
0.038484,1.7759,6.6806e-09,16.272,144.82,-2.2094,-0.0005746,1.5835e-09,-3.2519e-05,138.71,-2.2094,16.272,144.82,0.41252,1,7.5,57.5,0,5
0.038478,1.7774,6.673e-09,16.269,144.67,-2.1913,-0.00056781,1.5128e-09,-3.2035e-05,138.56,-2.1913,16.269,144.67,0.41055,1,7.55,57.55,0,5
0.038471,1.7789,6.6653e-09,16.266,144.53,-2.1735,-0.00056011,1.4277e-09,-3.1553e-05,138.41,-2.1735,16.266,144.53,0.40858,1,7.6,57.6,0,5
0.038465,1.7805,6.6576e-09,16.263,144.39,-2.156,-0.00055149,1.3282e-09,-3.1073e-05,138.26,-2.156,16.263,144.39,0.40662,1,7.65,57.65,0,5
0.038459,1.782,6.6499e-09,16.26,144.25,-2.1386,-0.00054195,1.2142e-09,-3.0595e-05,138.11,-2.1386,16.26,144.25,0.40465,1,7.7,57.7,0,5
0.038453,1.7836,6.6421e-09,16.257,144.11,-2.1215,-0.0005315,1.0859e-09,-3.012e-05,137.96,-2.1215,16.257,144.11,0.40268,1,7.75,57.75,0,5
0.038446,1.7851,6.6342e-09,16.254,143.97,-2.1047,-0.00052014,9.4305e-10,-2.9647e-05,137.81,-2.1047,16.254,143.97,0.40072,1,7.8,57.8,0,5
0.03844,1.7867,6.6264e-09,16.251,143.83,-2.0881,-0.00050786,7.8582e-10,-2.9175e-05,137.67,-2.0881,16.251,143.83,0.39875,1,7.85,57.85,0,5
0.038434,1.7882,6.6184e-09,16.248,143.69,-2.0717,-0.00049466,6.1415e-10,-2.8706e-05,137.52,-2.0717,16.248,143.69,0.39679,1,7.9,57.9,0,5
0.038428,1.7898,6.6105e-09,16.246,143.55,-2.0555,-0.00048055,4.2807e-10,-2.824e-05,137.37,-2.0555,16.246,143.55,0.39482,1,7.95,57.95,0,5
0.038421,1.7913,6.6025e-09,16.244,143.4,-2.0396,-0.00046552,2.2756e-10,-2.7775e-05,137.22,-2.0396,16.244,143.4,0.39285,1,8,58,0,5
0.038415,1.7928,6.5944e-09,16.241,143.26,-2.0239,-0.00044958,1.2617e-11,-2.7313e-05,137.07,-2.0239,16.241,143.26,0.39089,1,8.05,58.05,0,5
0.038409,1.7944,6.5863e-09,16.239,143.12,-2.0085,-0.00043272,-2.1675e-10,-2.6853e-05,136.92,-2.0085,16.239,143.12,0.38892,1,8.1,58.1,0,5
0.038403,1.7959,6.5781e-09,16.237,142.98,-1.9933,-0.00041494,-4.6056e-10,-2.6394e-05,136.77,-1.9933,16.237,142.98,0.38696,1,8.15,58.15,0,5
0.038397,1.7975,6.57e-09,16.235,142.84,-1.9783,-0.00039625,-7.1878e-10,-2.5939e-05,136.62,-1.9783,16.235,142.84,0.38499,1,8.2,58.2,0,5
0.03839,1.799,6.5617e-09,16.233,142.7,-1.9636,-0.00037664,-9.9143e-10,-2.5485e-05,136.48,-1.9636,16.233,142.7,0.38302,1,8.25,58.25,0,5
0.038384,1.8006,6.5534e-09,16.231,142.56,-1.9491,-0.00035612,-1.2785e-09,-2.5034e-05,136.33,-1.9491,16.231,142.56,0.38106,1,8.3,58.3,0,5
0.038378,1.8021,6.5452e-09,16.235,142.42,-1.931,-0.0003557,-1.424e-09,-2.4607e-05,136.18,-1.931,16.235,142.42,0.3794,1,8.35,58.35,0,5
0.038372,1.8037,6.5373e-09,16.249,142.3,-1.9059,-0.00036229,-1.2614e-09,-2.4232e-05,136.04,-1.9059,16.249,142.3,0.37838,1,8.4,58.4,0,5
0.038366,1.8052,6.5294e-09,16.263,142.17,-1.8809,-0.00036861,-1.1073e-09,-2.3859e-05,135.89,-1.8809,16.263,142.17,0.37736,1,8.45,58.45,0,5
0.038359,1.8067,6.5215e-09,16.277,142.05,-1.8559,-0.00037466,-9.6179e-10,-2.3485e-05,135.75,-1.8559,16.277,142.05,0.37634,1,8.5,58.5,0,5
0.038353,1.8083,6.5136e-09,16.291,141.92,-1.8311,-0.00038043,-8.2482e-10,-2.3113e-05,135.6,-1.8311,16.291,141.92,0.37532,1,8.55,58.55,0,5
0.038347,1.8098,6.5058e-09,16.305,141.8,-1.8064,-0.00038594,-6.9641e-10,-2.2741e-05,135.46,-1.8064,16.305,141.8,0.3743,1,8.6,58.6,0,5
0.038341,1.8114,6.4981e-09,16.319,141.67,-1.7817,-0.00039117,-5.7655e-10,-2.2371e-05,135.32,-1.7817,16.319,141.67,0.37328,1,8.65,58.65,0,5
0.038335,1.8129,6.4904e-09,16.333,141.55,-1.7572,-0.00039613,-4.6524e-10,-2.2001e-05,135.17,-1.7572,16.333,141.55,0.37226,1,8.7,58.7,0,5
0.038329,1.8145,6.4827e-09,16.347,141.42,-1.7327,-0.00040082,-3.6249e-10,-2.1631e-05,135.03,-1.7327,16.347,141.42,0.37124,1,8.75,58.75,0,5
0.038323,1.816,6.475e-09,16.361,141.3,-1.7084,-0.00040524,-2.6829e-10,-2.1263e-05,134.88,-1.7084,16.361,141.3,0.37022,1,8.8,58.8,0,5
0.038317,1.8175,6.4674e-09,16.375,141.18,-1.6841,-0.00040939,-1.8265e-10,-2.0895e-05,134.74,-1.6841,16.375,141.18,0.36921,1,8.85,58.85,0,5
0.038311,1.8191,6.4598e-09,16.389,141.05,-1.66,-0.00041326,-1.0555e-10,-2.0528e-05,134.6,-1.66,16.389,141.05,0.36819,1,8.9,58.9,0,5
0.038305,1.8206,6.4523e-09,16.403,140.93,-1.6359,-0.00041687,-3.7015e-11,-2.0162e-05,134.45,-1.6359,16.403,140.93,0.36717,1,8.95,58.95,0,5
0.038299,1.8222,6.4448e-09,16.417,140.8,-1.612,-0.0004202,2.2968e-11,-1.9796e-05,134.31,-1.612,16.417,140.8,0.36615,1,9,59,0,5
0.038293,1.8237,6.4373e-09,16.431,140.68,-1.5881,-0.00042326,7.4397e-11,-1.9431e-05,134.17,-1.5881,16.431,140.68,0.36513,1,9.05,59.05,0,5
0.038287,1.8253,6.4299e-09,16.446,140.55,-1.5643,-0.00042605,1.1727e-10,-1.9068e-05,134.02,-1.5643,16.446,140.55,0.36411,1,9.1,59.1,0,5
0.038281,1.8268,6.4225e-09,16.46,140.43,-1.5407,-0.00042856,1.5159e-10,-1.8704e-05,133.88,-1.5407,16.46,140.43,0.36309,1,9.15,59.15,0,5
0.038275,1.8284,6.4151e-09,16.474,140.3,-1.5171,-0.00043081,1.7736e-10,-1.8342e-05,133.74,-1.5171,16.474,140.3,0.36207,1,9.2,59.2,0,5
0.038269,1.8299,6.4078e-09,16.488,140.18,-1.4936,-0.00043278,1.9457e-10,-1.798e-05,133.59,-1.4936,16.488,140.18,0.36105,1,9.25,59.25,0,5
0.038263,1.8314,6.4005e-09,16.502,140.05,-1.4702,-0.00043449,2.0322e-10,-1.7619e-05,133.45,-1.4702,16.502,140.05,0.36003,1,9.3,59.3,0,5
0.038257,1.833,6.3933e-09,16.516,139.93,-1.447,-0.00043592,2.0332e-10,-1.7259e-05,133.3,-1.447,16.516,139.93,0.35901,1,9.35,59.35,0,5
0.038251,1.8345,6.3861e-09,16.531,139.8,-1.4238,-0.00043708,1.9487e-10,-1.69e-05,133.16,-1.4238,16.531,139.8,0.35799,1,9.4,59.4,0,5
0.038245,1.8361,6.3789e-09,16.545,139.68,-1.4007,-0.00043796,1.7786e-10,-1.6541e-05,133.02,-1.4007,16.545,139.68,0.35697,1,9.45,59.45,0,5
0.038239,1.8376,6.3718e-09,16.559,139.55,-1.3777,-0.00043858,1.5229e-10,-1.6183e-05,132.87,-1.3777,16.559,139.55,0.35595,1,9.5,59.5,0,5
0.038233,1.8392,6.3647e-09,16.574,139.43,-1.3548,-0.00043892,1.1817e-10,-1.5826e-05,132.73,-1.3548,16.574,139.43,0.35493,1,9.55,59.55,0,5
0.038227,1.8407,6.3576e-09,16.588,139.3,-1.332,-0.00043899,7.5487e-11,-1.547e-05,132.59,-1.332,16.588,139.3,0.35391,1,9.6,59.6,0,5
0.038221,1.8423,6.3506e-09,16.602,139.18,-1.3093,-0.00043879,2.4248e-11,-1.5114e-05,132.44,-1.3093,16.602,139.18,0.35289,1,9.65,59.65,0,5
0.038215,1.8438,6.3436e-09,16.617,139.05,-1.2867,-0.00043832,-3.5544e-11,-1.4759e-05,132.3,-1.2867,16.617,139.05,0.35187,1,9.7,59.7,0,5
0.038209,1.8453,6.3367e-09,16.631,138.93,-1.2642,-0.00043758,-1.0389e-10,-1.4405e-05,132.16,-1.2642,16.631,138.93,0.35085,1,9.75,59.75,0,5
0.038204,1.8469,6.3298e-09,16.645,138.8,-1.2418,-0.00043657,-1.808e-10,-1.4052e-05,132.01,-1.2418,16.645,138.8,0.34983,1,9.8,59.8,0,5
0.038198,1.8484,6.3229e-09,16.66,138.68,-1.2195,-0.00043528,-2.6626e-10,-1.37e-05,131.87,-1.2195,16.66,138.68,0.34881,1,9.85,59.85,0,5
0.038192,1.85,6.3161e-09,16.674,138.55,-1.1973,-0.00043372,-3.6029e-10,-1.3348e-05,131.73,-1.1973,16.674,138.55,0.34779,1,9.9,59.9,0,5
0.038186,1.8515,6.3093e-09,16.688,138.43,-1.1752,-0.00043189,-4.6286e-10,-1.2997e-05,131.58,-1.1752,16.688,138.43,0.34677,1,9.95,59.95,0,5
0.03818,1.8531,6.3025e-09,16.703,138.3,-1.1532,-0.00042979,-5.74e-10,-1.2647e-05,131.44,-1.1532,16.703,138.3,0.34575,1,10,60,0,5
0.038174,1.8546,6.2959e-09,16.726,138.19,-1.1355,-0.00043988,-4.8003e-10,-1.2431e-05,131.31,-1.1355,16.726,138.19,0.34522,1,10.05,60.05,0,5
0.038168,1.8562,6.2893e-09,16.75,138.07,-1.118,-0.00043916,-3.9046e-10,-1.2216e-05,131.17,-1.118,16.75,138.07,0.3447,1,10.1,60.1,0,5
0.038163,1.8577,6.2828e-09,16.773,137.96,-1.1005,-0.00043843,-3.0643e-10,-1.2002e-05,131.04,-1.1005,16.773,137.96,0.34417,1,10.15,60.15,0,5
0.038157,1.8593,6.2763e-09,16.796,137.84,-1.0831,-0.00043768,-2.2797e-10,-1.1788e-05,130.9,-1.0831,16.796,137.84,0.34365,1,10.2,60.2,0,5
0.038151,1.8608,6.2699e-09,16.82,137.73,-1.0657,-0.00043691,-1.5505e-10,-1.1574e-05,130.77,-1.0657,16.82,137.73,0.34313,1,10.25,60.25,0,5
0.038145,1.8623,6.2635e-09,16.843,137.61,-1.0483,-0.00043612,-8.7692e-11,-1.136e-05,130.64,-1.0483,16.843,137.61,0.3426,1,10.3,60.3,0,5
0.03814,1.8639,6.2572e-09,16.866,137.5,-1.0309,-0.00043531,-2.5881e-11,-1.1146e-05,130.5,-1.0309,16.866,137.5,0.34208,1,10.35,60.35,0,5
0.038134,1.8654,6.2509e-09,16.889,137.38,-1.0136,-0.00043448,3.0382e-11,-1.0933e-05,130.37,-1.0136,16.889,137.38,0.34155,1,10.4,60.4,0,5
0.038128,1.867,6.2446e-09,16.913,137.27,-0.99629,-0.00043363,8.109e-11,-1.0719e-05,130.23,-0.99629,16.913,137.27,0.34103,1,10.45,60.45,0,5
0.038122,1.8685,6.2384e-09,16.936,137.15,-0.97903,-0.00043276,1.2625e-10,-1.0506e-05,130.1,-0.97903,16.936,137.15,0.3405,1,10.5,60.5,0,5
0.038117,1.8701,6.2323e-09,16.959,137.04,-0.96179,-0.00043188,1.6585e-10,-1.0293e-05,129.97,-0.96179,16.959,137.04,0.33998,1,10.55,60.55,0,5
0.038111,1.8716,6.2261e-09,16.982,136.92,-0.94459,-0.00043097,1.9991e-10,-1.008e-05,129.83,-0.94459,16.982,136.92,0.33945,1,10.6,60.6,0,5
0.038105,1.8731,6.2201e-09,17.006,136.8,-0.92743,-0.00043005,2.2841e-10,-9.8677e-06,129.7,-0.92743,17.006,136.8,0.33893,1,10.65,60.65,0,5
0.0381,1.8747,6.214e-09,17.029,136.69,-0.91029,-0.0004291,2.5137e-10,-9.6551e-06,129.57,-0.91029,17.029,136.69,0.3384,1,10.7,60.7,0,5
0.038094,1.8762,6.208e-09,17.052,136.57,-0.89318,-0.00042814,2.6877e-10,-9.4428e-06,129.43,-0.89318,17.052,136.57,0.33788,1,10.75,60.75,0,5
0.038089,1.8778,6.2021e-09,17.075,136.46,-0.87611,-0.00042716,2.8062e-10,-9.2306e-06,129.3,-0.87611,17.075,136.46,0.33735,1,10.8,60.8,0,5
0.038083,1.8793,6.1962e-09,17.098,136.34,-0.85907,-0.00042615,2.8693e-10,-9.0185e-06,129.16,-0.85907,17.098,136.34,0.33683,1,10.85,60.85,0,5
0.038077,1.8809,6.1903e-09,17.121,136.23,-0.84206,-0.00042513,2.8768e-10,-8.8066e-06,129.03,-0.84206,17.121,136.23,0.3363,1,10.9,60.9,0,5
0.038072,1.8824,6.1845e-09,17.145,136.11,-0.82508,-0.00042409,2.8288e-10,-8.5949e-06,128.9,-0.82508,17.145,136.11,0.33578,1,10.95,60.95,0,5
0.038066,1.884,6.1787e-09,17.168,136,-0.80813,-0.00042303,2.7253e-10,-8.3834e-06,128.76,-0.80813,17.168,136,0.33525,1,11,61,0,5
0.038061,1.8855,6.173e-09,17.191,135.88,-0.79122,-0.00042195,2.5664e-10,-8.172e-06,128.63,-0.79122,17.191,135.88,0.33473,1,11.05,61.05,0,5
0.038055,1.887,6.1673e-09,17.214,135.77,-0.77434,-0.00042085,2.3519e-10,-7.9607e-06,128.49,-0.77434,17.214,135.77,0.33421,1,11.1,61.1,0,5
0.03805,1.8886,6.1617e-09,17.237,135.65,-0.75748,-0.00041973,2.0819e-10,-7.7497e-06,128.36,-0.75748,17.237,135.65,0.33368,1,11.15,61.15,0,5
0.038044,1.8901,6.1561e-09,17.26,135.54,-0.74067,-0.00041859,1.7565e-10,-7.5388e-06,128.23,-0.74067,17.26,135.54,0.33316,1,11.2,61.2,0,5
0.038039,1.8917,6.1505e-09,17.283,135.42,-0.72388,-0.00041744,1.3755e-10,-7.328e-06,128.09,-0.72388,17.283,135.42,0.33263,1,11.25,61.25,0,5
0.038033,1.8932,6.145e-09,17.306,135.31,-0.70712,-0.00041626,9.3906e-11,-7.1174e-06,127.96,-0.70712,17.306,135.31,0.33211,1,11.3,61.3,0,5
0.038028,1.8948,6.1395e-09,17.329,135.19,-0.6904,-0.00041507,4.4713e-11,-6.907e-06,127.83,-0.6904,17.329,135.19,0.33158,1,11.35,61.35,0,5
0.038022,1.8963,6.1341e-09,17.352,135.07,-0.6737,-0.00041385,-1.0034e-11,-6.6968e-06,127.69,-0.6737,17.352,135.07,0.33106,1,11.4,61.4,0,5
0.038017,1.8978,6.1287e-09,17.375,134.96,-0.65704,-0.00041262,-7.0325e-11,-6.4867e-06,127.56,-0.65704,17.375,134.96,0.33053,1,11.45,61.45,0,5
0.038011,1.8994,6.1234e-09,17.398,134.84,-0.64041,-0.00041136,-1.3616e-10,-6.2767e-06,127.43,-0.64041,17.398,134.84,0.33001,1,11.5,61.5,0,5
0.038006,1.9009,6.1181e-09,17.421,134.73,-0.62382,-0.00041009,-2.0755e-10,-6.067e-06,127.29,-0.62382,17.421,134.73,0.32948,1,11.55,61.55,0,5
0.038,1.9025,6.1128e-09,17.444,134.61,-0.60725,-0.0004088,-2.8449e-10,-5.8574e-06,127.16,-0.60725,17.444,134.61,0.32896,1,11.6,61.6,0,5
0.037995,1.904,6.1076e-09,17.467,134.5,-0.59072,-0.00040748,-3.6698e-10,-5.6479e-06,127.02,-0.59072,17.467,134.5,0.32843,1,11.65,61.65,0,5
0.037989,1.9056,6.1024e-09,17.492,134.39,-0.57853,-0.00041631,-3.9779e-10,-5.5074e-06,126.9,-0.57853,17.492,134.39,0.32806,1,11.7,61.7,0,5
0.037984,1.9071,6.0973e-09,17.517,134.28,-0.5686,-0.00041511,-3.9925e-10,-5.4023e-06,126.77,-0.5686,17.517,134.28,0.32776,1,11.75,61.75,0,5
0.037979,1.9087,6.0922e-09,17.542,134.17,-0.55867,-0.00041395,-4.0003e-10,-5.2971e-06,126.65,-0.55867,17.542,134.17,0.32747,1,11.8,61.8,0,5
0.037973,1.9102,6.0872e-09,17.566,134.06,-0.54875,-0.00041284,-4.0012e-10,-5.1919e-06,126.53,-0.54875,17.566,134.06,0.32717,1,11.85,61.85,0,5
0.037968,1.9117,6.0821e-09,17.591,133.95,-0.53883,-0.00041177,-3.9952e-10,-5.0867e-06,126.4,-0.53883,17.591,133.95,0.32687,1,11.9,61.9,0,5
0.037963,1.9133,6.0771e-09,17.616,133.84,-0.52892,-0.00041074,-3.9823e-10,-4.9814e-06,126.28,-0.52892,17.616,133.84,0.32657,1,11.95,61.95,0,5
0.037957,1.9148,6.0722e-09,17.641,133.73,-0.51901,-0.00040976,-3.9626e-10,-4.8761e-06,126.16,-0.51901,17.641,133.73,0.32628,1,12,62,0,5
0.037952,1.9164,6.0672e-09,17.666,133.62,-0.50911,-0.00040882,-3.936e-10,-4.7707e-06,126.03,-0.50911,17.666,133.62,0.32598,1,12.05,62.05,0,5
0.037947,1.9179,6.0623e-09,17.691,133.51,-0.49922,-0.00040793,-3.9025e-10,-4.6653e-06,125.91,-0.49922,17.691,133.51,0.32568,1,12.1,62.1,0,5
0.037941,1.9195,6.0574e-09,17.715,133.41,-0.48932,-0.00040708,-3.8621e-10,-4.5599e-06,125.78,-0.48932,17.715,133.41,0.32539,1,12.15,62.15,0,5
0.037936,1.921,6.0526e-09,17.74,133.3,-0.47944,-0.00040627,-3.8149e-10,-4.4544e-06,125.66,-0.47944,17.74,133.3,0.32509,1,12.2,62.2,0,5
0.037931,1.9226,6.0477e-09,17.765,133.19,-0.46956,-0.0004055,-3.7608e-10,-4.3489e-06,125.54,-0.46956,17.765,133.19,0.32479,1,12.25,62.25,0,5
0.037926,1.9241,6.043e-09,17.79,133.08,-0.45969,-0.00040478,-3.6998e-10,-4.2433e-06,125.41,-0.45969,17.79,133.08,0.3245,1,12.3,62.3,0,5
0.037921,1.9256,6.0382e-09,17.814,132.97,-0.44982,-0.00040411,-3.6319e-10,-4.1377e-06,125.29,-0.44982,17.814,132.97,0.3242,1,12.35,62.35,0,5
0.037915,1.9272,6.0335e-09,17.839,132.86,-0.43996,-0.00040347,-3.5572e-10,-4.0321e-06,125.17,-0.43996,17.839,132.86,0.3239,1,12.4,62.4,0,5
0.03791,1.9287,6.0287e-09,17.864,132.75,-0.4301,-0.00040288,-3.4756e-10,-3.9264e-06,125.04,-0.4301,17.864,132.75,0.3236,1,12.45,62.45,0,5
0.037905,1.9303,6.0241e-09,17.889,132.64,-0.42025,-0.00040234,-3.3871e-10,-3.8207e-06,124.92,-0.42025,17.889,132.64,0.32331,1,12.5,62.5,0,5
0.0379,1.9318,6.0194e-09,17.913,132.53,-0.4104,-0.00040183,-3.2917e-10,-3.7149e-06,124.8,-0.4104,17.913,132.53,0.32301,1,12.55,62.55,0,5
0.037895,1.9334,6.0148e-09,17.938,132.43,-0.40056,-0.00040137,-3.1895e-10,-3.6091e-06,124.67,-0.40056,17.938,132.43,0.32271,1,12.6,62.6,0,5
0.037889,1.9349,6.0102e-09,17.963,132.32,-0.39072,-0.00040096,-3.0804e-10,-3.5033e-06,124.55,-0.39072,17.963,132.32,0.32242,1,12.65,62.65,0,5
0.037884,1.9365,6.0057e-09,17.987,132.21,-0.38089,-0.00040058,-2.9644e-10,-3.3974e-06,124.43,-0.38089,17.987,132.21,0.32212,1,12.7,62.7,0,5
0.037879,1.938,6.0011e-09,18.012,132.1,-0.37107,-0.00040026,-2.8415e-10,-3.2915e-06,124.3,-0.37107,18.012,132.1,0.32182,1,12.75,62.75,0,5
0.037874,1.9395,5.9966e-09,18.036,131.99,-0.36125,-0.00039997,-2.7117e-10,-3.1855e-06,124.18,-0.36125,18.036,131.99,0.32153,1,12.8,62.8,0,5
0.037869,1.9411,5.9922e-09,18.061,131.88,-0.35144,-0.00039973,-2.5751e-10,-3.0796e-06,124.05,-0.35144,18.061,131.88,0.32123,1,12.85,62.85,0,5
0.037864,1.9426,5.9877e-09,18.086,131.77,-0.34163,-0.00039953,-2.4316e-10,-2.9735e-06,123.93,-0.34163,18.086,131.77,0.32093,1,12.9,62.9,0,5
0.037859,1.9442,5.9833e-09,18.11,131.66,-0.33182,-0.00039938,-2.2813e-10,-2.8674e-06,123.81,-0.33182,18.11,131.66,0.32064,1,12.95,62.95,0,5
0.037854,1.9457,5.9789e-09,18.135,131.55,-0.32203,-0.00039927,-2.124e-10,-2.7613e-06,123.68,-0.32203,18.135,131.55,0.32034,1,13,63,0,5
0.037849,1.9473,5.9746e-09,18.159,131.44,-0.31223,-0.0003992,-1.9599e-10,-2.6552e-06,123.56,-0.31223,18.159,131.44,0.32004,1,13.05,63.05,0,5
0.037844,1.9488,5.9702e-09,18.184,131.34,-0.30245,-0.00039917,-1.7889e-10,-2.549e-06,123.44,-0.30245,18.184,131.34,0.31974,1,13.1,63.1,0,5
0.037839,1.9504,5.9659e-09,18.208,131.23,-0.29267,-0.00039919,-1.611e-10,-2.4428e-06,123.31,-0.29267,18.208,131.23,0.31945,1,13.15,63.15,0,5
0.037834,1.9519,5.9617e-09,18.233,131.12,-0.28289,-0.00039926,-1.4263e-10,-2.3365e-06,123.19,-0.28289,18.233,131.12,0.31915,1,13.2,63.2,0,5
0.037829,1.9534,5.9574e-09,18.257,131.01,-0.27312,-0.00039936,-1.2346e-10,-2.2302e-06,123.07,-0.27312,18.257,131.01,0.31885,1,13.25,63.25,0,5
0.037824,1.955,5.9532e-09,18.282,130.9,-0.26336,-0.00039951,-1.0361e-10,-2.1238e-06,122.94,-0.26336,18.282,130.9,0.31856,1,13.3,63.3,0,5
0.037819,1.9565,5.949e-09,18.306,130.79,-0.25521,-0.0004086,-8.1895e-11,-2.0379e-06,122.82,-0.25521,18.306,130.79,0.31829,1,13.35,63.35,0,5
0.037814,1.9581,5.9449e-09,18.327,130.69,-0.25036,-0.00040717,-5.7459e-11,-1.9934e-06,122.71,-0.25036,18.327,130.69,0.31809,1,13.4,63.4,0,5
0.037809,1.9596,5.9407e-09,18.349,130.58,-0.2455,-0.00040578,-3.3181e-11,-1.949e-06,122.59,-0.2455,18.349,130.58,0.31789,1,13.45,63.45,0,5
0.037804,1.9612,5.9366e-09,18.371,130.48,-0.24065,-0.00040443,-9.0583e-12,-1.9044e-06,122.48,-0.24065,18.371,130.48,0.31769,1,13.5,63.5,0,5
0.037799,1.9627,5.9325e-09,18.393,130.38,-0.23579,-0.00040313,1.4909e-11,-1.8598e-06,122.37,-0.23579,18.393,130.38,0.31749,1,13.55,63.55,0,5
0.037794,1.9643,5.9284e-09,18.415,130.27,-0.23093,-0.00040187,3.872e-11,-1.8151e-06,122.25,-0.23093,18.415,130.27,0.31729,1,13.6,63.6,0,5
0.037789,1.9658,5.9243e-09,18.437,130.17,-0.22607,-0.00040065,6.2378e-11,-1.7703e-06,122.14,-0.22607,18.437,130.17,0.31709,1,13.65,63.65,0,5
0.037784,1.9673,5.9202e-09,18.458,130.06,-0.22121,-0.00039948,8.5879e-11,-1.7255e-06,122.02,-0.22121,18.458,130.06,0.31689,1,13.7,63.7,0,5
0.037779,1.9689,5.9162e-09,18.48,129.96,-0.21634,-0.00039835,1.0922e-10,-1.6806e-06,121.91,-0.21634,18.48,129.96,0.31669,1,13.75,63.75,0,5
0.037774,1.9704,5.9121e-09,18.502,129.86,-0.21147,-0.00039727,1.3241e-10,-1.6357e-06,121.8,-0.21147,18.502,129.86,0.31649,1,13.8,63.8,0,5
0.03777,1.972,5.9081e-09,18.524,129.75,-0.2066,-0.00039623,1.5545e-10,-1.5906e-06,121.68,-0.2066,18.524,129.75,0.31629,1,13.85,63.85,0,5
0.037765,1.9735,5.9041e-09,18.546,129.65,-0.20173,-0.00039524,1.7833e-10,-1.5455e-06,121.57,-0.20173,18.546,129.65,0.31609,1,13.9,63.9,0,5
0.03776,1.9751,5.9001e-09,18.567,129.55,-0.19685,-0.00039428,2.0105e-10,-1.5003e-06,121.45,-0.19685,18.567,129.55,0.31589,1,13.95,63.95,0,5
0.037755,1.9766,5.8961e-09,18.589,129.44,-0.19197,-0.00039338,2.2362e-10,-1.4551e-06,121.34,-0.19197,18.589,129.44,0.31569,1,14,64,0,5
0.03775,1.9781,5.8922e-09,18.611,129.34,-0.18709,-0.00039251,2.4603e-10,-1.4097e-06,121.22,-0.18709,18.611,129.34,0.31549,1,14.05,64.05,0,5
0.037746,1.9797,5.8882e-09,18.633,129.23,-0.1822,-0.00039169,2.6829e-10,-1.3644e-06,121.11,-0.1822,18.633,129.23,0.31529,1,14.1,64.1,0,5
0.037741,1.9812,5.8843e-09,18.654,129.13,-0.17732,-0.00039092,2.9039e-10,-1.3189e-06,121,-0.17732,18.654,129.13,0.31508,1,14.15,64.15,0,5
0.037736,1.9828,5.8804e-09,18.676,129.03,-0.17243,-0.00039018,3.1233e-10,-1.2734e-06,120.88,-0.17243,18.676,129.03,0.31488,1,14.2,64.2,0,5
0.037731,1.9843,5.8765e-09,18.698,128.92,-0.16754,-0.0003895,3.3412e-10,-1.2278e-06,120.77,-0.16754,18.698,128.92,0.31468,1,14.25,64.25,0,5
0.037727,1.9859,5.8726e-09,18.719,128.82,-0.16264,-0.00038885,3.5576e-10,-1.1821e-06,120.65,-0.16264,18.719,128.82,0.31448,1,14.3,64.3,0,5
0.037722,1.9874,5.8687e-09,18.741,128.72,-0.15774,-0.00038825,3.7723e-10,-1.1364e-06,120.54,-0.15774,18.741,128.72,0.31428,1,14.35,64.35,0,5
0.037717,1.989,5.8649e-09,18.763,128.61,-0.15284,-0.00038769,3.9856e-10,-1.0906e-06,120.43,-0.15284,18.763,128.61,0.31408,1,14.4,64.4,0,5
0.037712,1.9905,5.861e-09,18.785,128.51,-0.14794,-0.00038718,4.1972e-10,-1.0447e-06,120.31,-0.14794,18.785,128.51,0.31388,1,14.45,64.45,0,5
0.037708,1.992,5.8572e-09,18.806,128.4,-0.14304,-0.00038671,4.4074e-10,-9.9872e-07,120.2,-0.14304,18.806,128.4,0.31368,1,14.5,64.5,0,5
0.037709,1.9936,5.8534e-09,18.828,128.3,-0.13813,0.00038629,-3.3664e-10,-9.5301e-07,120.08,-0.13813,18.828,128.3,0,1,14.55,64.55,0,5
0.037698,1.9951,5.8496e-09,18.85,128.2,-0.13322,-0.00038591,4.8229e-10,-9.0662e-07,119.97,-0.13322,18.85,128.2,0.31328,1,14.6,64.6,0,5
0.037694,1.9967,5.8458e-09,18.871,128.09,-0.12831,-0.00038557,5.0284e-10,-8.6045e-07,119.86,-0.12831,18.871,128.09,0.31308,1,14.65,64.65,0,5
0.037689,1.9982,5.8421e-09,18.893,127.99,-0.1234,-0.00038527,5.2323e-10,-8.1423e-07,119.74,-0.1234,18.893,127.99,0.31288,1,14.7,64.7,0,5
0.037685,1.9998,5.8383e-09,18.914,127.88,-0.11848,-0.00038503,5.4346e-10,-7.6793e-07,119.63,-0.11848,18.914,127.88,0.31268,1,14.75,64.75,0,5
0.03768,2.0013,5.8346e-09,18.936,127.78,-0.11356,-0.00038482,5.6354e-10,-7.2155e-07,119.51,-0.11356,18.936,127.78,0.31248,1,14.8,64.8,0,5
0.037675,2.0029,5.8309e-09,18.958,127.68,-0.10864,-0.00038466,5.8346e-10,-6.7512e-07,119.4,-0.10864,18.958,127.68,0.31228,1,14.85,64.85,0,5
