"U:0","U:1","U:2","S:0","S:1","S:2","S:3","S:4","S:5","S:6","S:7","S:8","S:9","ERROR","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.00014063,1.3938e-09,-6.446e-06,-0.64309,0.77642,1.7248e-06,-0.00082909,-2.381e-15,3.7429e-14,1.2311,-0.64309,1.7248e-06,0.77642,1.7437,1,5.85,30.85,0,5
0.00014033,1.3841e-09,-6.446e-06,-0.63978,0.77312,1.6227e-06,-0.0008149,-2.2034e-15,3.7695e-14,1.2254,-0.63978,1.6227e-06,0.77312,1.739,1,5.925,30.925,0,5
0.00014002,1.3744e-09,-6.446e-06,-0.63648,0.76981,1.5197e-06,-0.00080085,-2.0318e-15,3.7663e-14,1.2197,-0.63648,1.5197e-06,0.76981,1.7342,1,6,31,0,5
0.00013971,1.3649e-09,-6.446e-06,-0.63318,0.76651,1.4158e-06,-0.00078692,-1.8663e-15,3.7333e-14,1.214,-0.63318,1.4158e-06,0.76651,1.7294,1,6.075,31.075,0,5
0.00013941,1.3554e-09,-6.446e-06,-0.62988,0.76321,1.3108e-06,-0.00077313,-1.7067e-15,3.6705e-14,1.2083,-0.62988,1.3108e-06,0.76321,1.7246,1,6.15,31.15,0,5
0.00013911,1.346e-09,-6.446e-06,-0.62657,0.7599,1.2049e-06,-0.00075947,-1.5531e-15,3.5779e-14,1.2026,-0.62657,1.2049e-06,0.7599,1.7198,1,6.225,31.225,0,5
0.00013881,1.3366e-09,-6.446e-06,-0.62327,0.7566,1.0981e-06,-0.00074594,-1.4055e-15,3.4556e-14,1.1969,-0.62327,1.0981e-06,0.7566,1.715,1,6.3,31.3,0,5
0.00013851,1.3274e-09,-6.446e-06,-0.61996,0.75329,9.9023e-07,-0.00073254,-1.264e-15,3.3034e-14,1.1911,-0.61996,9.9023e-07,0.75329,1.7103,1,6.375,31.375,0,5
0.00013821,1.3182e-09,-6.446e-06,-0.61666,0.74999,8.8142e-07,-0.00071928,-1.1284e-15,3.1215e-14,1.1854,-0.61666,8.8142e-07,0.74999,1.7055,1,6.45,31.45,0,5
0.00013792,1.309e-09,-6.446e-06,-0.61335,0.74668,7.7166e-07,-0.00070615,-9.9888e-16,2.9098e-14,1.1797,-0.61335,7.7166e-07,0.74668,1.7007,1,6.525,31.525,0,5
0.00013762,1.3e-09,-6.446e-06,-0.61005,0.74338,6.6092e-07,-0.00069314,-8.7534e-16,2.6683e-14,1.174,-0.61005,6.6092e-07,0.74338,1.6959,1,6.6,31.6,0,5
0.00013733,1.291e-09,-6.446e-06,-0.60674,0.74007,5.4922e-07,-0.00068027,-7.5781e-16,2.397e-14,1.1683,-0.60674,5.4922e-07,0.74007,1.6911,1,6.675,31.675,0,5
0.00013704,1.2821e-09,-6.446e-06,-0.60343,0.73676,4.3656e-07,-0.00066754,-6.4628e-16,2.0959e-14,1.1626,-0.60343,4.3656e-07,0.73676,1.6863,1,6.75,31.75,0,5
0.00013675,1.2733e-09,-6.446e-06,-0.60013,0.73346,3.2292e-07,-0.00065493,-5.4076e-16,1.7651e-14,1.1568,-0.60013,3.2292e-07,0.73346,1.6816,1,6.825,31.825,0,5
0.00013646,1.2645e-09,-6.446e-06,-0.59682,0.73015,2.0832e-07,-0.00064246,-4.4125e-16,1.4044e-14,1.1511,-0.59682,2.0832e-07,0.73015,1.6768,1,6.9,31.9,0,5
0.00013617,1.2558e-09,-6.446e-06,-0.59351,0.72684,9.2753e-08,-0.00063011,-3.4775e-16,1.014e-14,1.1454,-0.59351,9.2753e-08,0.72684,1.672,1,6.975,31.975,0,5
0.00013589,1.2471e-09,-6.446e-06,-0.5902,0.72353,-2.3779e-08,-0.0006179,-2.6025e-16,5.9381e-15,1.1397,-0.5902,-2.3779e-08,0.72353,1.6672,1,7.05,32.05,0,5
0.0001356,1.2386e-09,-6.446e-06,-0.58689,0.72022,-1.4128e-07,-0.00060582,-1.7875e-16,1.4381e-15,1.134,-0.58689,-1.4128e-07,0.72022,1.6624,1,7.125,32.125,0,5
0.00013532,1.2301e-09,-6.446e-06,-0.58359,0.71691,-2.5975e-07,-0.00059388,-1.0327e-16,-3.3598e-15,1.1282,-0.58359,-2.5975e-07,0.71691,1.6576,1,7.2,32.2,0,5
0.00013504,1.2216e-09,-6.446e-06,-0.58028,0.7136,-3.7919e-07,-0.00058206,-3.3789e-17,-8.4555e-15,1.1225,-0.58028,-3.7919e-07,0.7136,1.6529,1,7.275,32.275,0,5
0.00013476,1.2133e-09,-6.446e-06,-0.57697,0.71029,-4.9958e-07,-0.00057038,2.9681e-17,-1.3849e-14,1.1168,-0.57697,-4.9958e-07,0.71029,1.6481,1,7.35,32.35,0,5
0.00013448,1.205e-09,-6.446e-06,-0.57366,0.70698,-6.2095e-07,-0.00055883,8.7146e-17,-1.954e-14,1.1111,-0.57366,-6.2095e-07,0.70698,1.6433,1,7.425,32.425,0,5
0.00013421,1.1967e-09,-6.446e-06,-0.57034,0.70367,-7.4329e-07,-0.00054741,1.3861e-16,-2.553e-14,1.1053,-0.57035,-7.4329e-07,0.70367,1.6385,1,7.5,32.5,0,5
0.00013393,1.3871e-09,-6.446e-06,-0.56771,0.70104,-7.1729e-07,-0.00054983,-4.8568e-16,-2.6236e-14,1.1008,-0.56771,-7.1729e-07,0.70104,1.6343,1,7.575,32.575,0,5
0.00013366,1.3781e-09,-6.446e-06,-0.56509,0.69842,-6.9102e-07,-0.00055041,-1.1058e-15,-2.686e-14,1.0963,-0.56509,-6.9102e-07,0.69842,1.6302,1,7.65,32.65,0,5
0.00013338,1.3692e-09,-6.446e-06,-0.56247,0.69579,-6.6469e-07,-0.00055095,-1.7228e-15,-2.7416e-14,1.0917,-0.56247,-6.6469e-07,0.69579,1.6261,1,7.725,32.725,0,5
0.00013311,1.3603e-09,-6.446e-06,-0.55984,0.69317,-6.3828e-07,-0.00055146,-2.3369e-15,-2.7904e-14,1.0872,-0.55984,-6.3828e-07,0.69317,1.6219,1,7.8,32.8,0,5
0.00013284,1.3515e-09,-6.446e-06,-0.55722,0.69055,-6.118e-07,-0.00055193,-2.9481e-15,-2.8324e-14,1.0827,-0.55722,-6.118e-07,0.69055,1.6178,1,7.875,32.875,0,5
