"ERROR","S:0","S:1","S:2","S:3","S:4","S:5","S_Mises","S_Principal:0","S_Principal:1","S_Principal:2","U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
3.6073,19.193,31.27,-0.00034902,0.019567,1.2147e-12,-2.9282e-12,27.318,-0.00034902,19.193,31.27,0.020824,-0.01036,-2.0035e-13,1,28.854,79.654,0,0
3.6239,19.187,31.086,-0.00029921,0.019459,1.1996e-12,-2.8487e-12,27.172,-0.00029921,19.187,31.086,0.020829,-0.010299,-2.0042e-13,1,28.956,79.756,0,0
3.6405,19.181,30.902,-0.00024791,0.019352,1.1845e-12,-2.7691e-12,27.026,-0.00024791,19.181,30.902,0.020834,-0.010238,-2.0048e-13,1,29.058,79.858,0,0
3.6571,19.175,30.718,-0.00019511,0.019244,1.1695e-12,-2.6896e-12,26.881,-0.00019511,19.175,30.718,0.020839,-0.010177,-2.0054e-13,1,29.159,79.959,0,0
3.6737,19.169,30.534,-0.00014083,0.019135,1.1544e-12,-2.61e-12,26.736,-0.00014083,19.169,30.534,0.020843,-0.010116,-2.006e-13,1,29.261,80.061,0,0
3.6903,19.163,30.35,-8.505e-05,0.019027,1.1393e-12,-2.5305e-12,26.591,-8.505e-05,19.163,30.35,0.020848,-0.010055,-2.0067e-13,1,29.362,80.162,0,0
3.7069,19.157,30.166,-2.778e-05,0.018918,1.1242e-12,-2.4509e-12,26.447,-2.778e-05,19.157,30.166,0.020853,-0.0099942,-2.0073e-13,1,29.464,80.264,0,0
3.7235,19.152,29.982,3.0982e-05,0.018809,1.1091e-12,-2.3714e-12,26.303,3.0982e-05,19.152,29.982,0.020858,-0.0099332,-2.0079e-13,1,29.566,80.366,0,0
3.7401,19.146,29.798,9.1236e-05,0.0187,1.0941e-12,-2.2918e-12,26.159,9.1236e-05,19.146,29.798,0.020863,-0.0098722,-2.0086e-13,1,29.667,80.467,0,0
3.7567,19.14,29.614,0.00015298,0.018591,1.079e-12,-2.2123e-12,26.016,0.00015298,19.14,29.614,0.020868,-0.0098111,-2.0092e-13,1,29.769,80.569,0,0
3.7733,19.134,29.43,0.00021622,0.018481,1.0639e-12,-2.1327e-12,25.873,0.00021622,19.134,29.43,0.020873,-0.0097501,-2.0098e-13,1,29.87,80.67,0,0
3.7899,19.128,29.246,0.00028095,0.018371,1.0488e-12,-2.0532e-12,25.73,0.00028095,19.128,29.246,0.020878,-0.0096891,-2.0104e-13,1,29.972,80.772,0,0
3.8065,19.122,29.062,0.00034717,0.018261,1.0338e-12,-1.9737e-12,25.588,0.00034717,19.122,29.062,0.020883,-0.009628,-2.0111e-13,1,30.074,80.874,0,0
3.8231,19.116,28.878,0.00041488,0.01815,1.0187e-12,-1.8941e-12,25.446,0.00041488,19.116,28.878,0.020888,-0.009567,-2.0117e-13,1,30.175,80.975,0,0
3.8397,19.11,28.694,0.00048409,0.018039,1.0036e-12,-1.8146e-12,25.304,0.00048409,19.11,28.694,0.020893,-0.0095059,-2.0123e-13,1,30.277,81.077,0,0
3.8563,19.105,28.51,0.00055479,0.017928,9.8852e-13,-1.735e-12,25.163,0.00055479,19.105,28.51,0.020898,-0.0094449,-2.0129e-13,1,30.378,81.178,0,0
3.8729,19.099,28.325,0.00062718,0.017826,9.7329e-13,-1.6552e-12,25.022,0.00062718,19.099,28.325,0.020903,-0.0093835,-2.0136e-13,1,30.48,81.28,0,0
3.8729,19.084,28.165,0.00063016,0.017637,9.4239e-13,-1.6488e-12,24.897,0.00063016,19.084,28.165,0.020908,-0.0093224,-2.0142e-13,1,30.582,81.382,0,0
3.8729,19.069,28.006,0.00063306,0.017447,9.1148e-13,-1.6425e-12,24.774,0.00063306,19.069,28.006,0.020913,-0.0092614,-2.0147e-13,1,30.683,81.483,0,0
3.8729,19.054,27.846,0.00063588,0.017258,8.8058e-13,-1.6361e-12,24.651,0.00063588,19.054,27.846,0.020918,-0.0092004,-2.0153e-13,1,30.785,81.585,0,0
3.8729,19.039,27.686,0.00063861,0.017069,8.4968e-13,-1.6297e-12,24.528,0.00063861,19.039,27.686,0.020923,-0.0091393,-2.0159e-13,1,30.886,81.686,0,0
3.8729,19.024,27.526,0.00064126,0.016879,8.1877e-13,-1.6234e-12,24.406,0.00064126,19.024,27.526,0.020928,-0.0090783,-2.0165e-13,1,30.988,81.788,0,0
3.8729,19.009,27.366,0.00064383,0.016691,7.8787e-13,-1.617e-12,24.284,0.00064383,19.009,27.366,0.020933,-0.0090172,-2.0171e-13,1,31.09,81.89,0,0
3.8729,18.994,27.206,0.00064631,0.016502,7.5696e-13,-1.6106e-12,24.163,0.00064631,18.994,27.206,0.020939,-0.0089562,-2.0177e-13,1,31.191,81.991,0,0
3.8729,18.979,27.046,0.00064871,0.016313,7.2606e-13,-1.6042e-12,24.042,0.00064871,18.979,27.046,0.020944,-0.0088952,-2.0183e-13,1,31.293,82.093,0,0
3.8729,18.964,26.886,0.00065103,0.016125,6.9516e-13,-1.5979e-12,23.922,0.00065103,18.964,26.886,0.020949,-0.0088341,-2.0188e-13,1,31.394,82.194,0,0
3.8729,18.949,26.726,0.00065327,0.015937,6.6426e-13,-1.5915e-12,23.802,0.00065327,18.949,26.726,0.020954,-0.0087731,-2.0194e-13,1,31.496,82.296,0,0
3.8729,18.934,26.566,0.00065542,0.015749,6.3335e-13,-1.5851e-12,23.683,0.00065542,18.934,26.566,0.020959,-0.008712,-2.02e-13,1,31.598,82.398,0,0
3.8729,18.919,26.406,0.00065749,0.015561,6.0245e-13,-1.5788e-12,23.564,0.00065749,18.919,26.406,0.020965,-0.008651,-2.0206e-13,1,31.699,82.499,0,0
3.8729,18.904,26.246,0.00065948,0.015373,5.7154e-13,-1.5724e-12,23.446,0.00065948,18.904,26.246,0.02097,-0.00859,-2.0212e-13,1,31.801,82.601,0,0
3.8729,18.889,26.086,0.00066138,0.015186,5.4064e-13,-1.566e-12,23.328,0.00066138,18.889,26.086,0.020975,-0.0085289,-2.0218e-13,1,31.902,82.702,0,0
3.8729,18.874,25.926,0.00066321,0.014998,5.0974e-13,-1.5596e-12,23.211,0.00066321,18.874,25.926,0.020981,-0.0084679,-2.0223e-13,1,32.004,82.804,0,0
3.8729,18.859,25.766,0.00066495,0.014811,4.7883e-13,-1.5533e-12,23.094,0.00066495,18.859,25.766,0.020986,-0.0084068,-2.0229e-13,1,32.106,82.906,0,0
3.8729,18.844,25.606,0.0006666,0.014624,4.4793e-13,-1.5469e-12,22.978,0.0006666,18.844,25.606,0.020991,-0.0083458,-2.0235e-13,1,32.207,83.007,0,0
3.8729,18.829,25.446,0.00066818,0.014438,4.1703e-13,-1.5405e-12,22.862,0.00066818,18.829,25.446,0.020996,-0.0082847,-2.0241e-13,1,32.309,83.109,0,0
3.8729,18.814,25.286,0.00066967,0.014251,3.8612e-13,-1.5341e-12,22.746,0.00066967,18.814,25.286,0.021002,-0.0082237,-2.0247e-13,1,32.41,83.21,0,0
3.8729,18.8,25.126,0.00067108,0.014064,3.5522e-13,-1.5278e-12,22.632,0.00067108,18.8,25.126,0.021007,-0.0081627,-2.0253e-13,1,32.512,83.312,0,0
3.8729,18.785,24.966,0.0006724,0.013878,3.2432e-13,-1.5214e-12,22.517,0.0006724,18.785,24.966,0.021013,-0.0081016,-2.0259e-13,1,32.614,83.414,0,0
3.8729,18.77,24.806,0.00067365,0.013692,2.9342e-13,-1.515e-12,22.403,0.00067365,18.77,24.806,0.021018,-0.0080406,-2.0264e-13,1,32.715,83.515,0,0
3.8729,18.755,24.646,0.00067481,0.013506,2.6251e-13,-1.5087e-12,22.29,0.00067481,18.755,24.646,0.021023,-0.0079795,-2.027e-13,1,32.817,83.617,0,0
3.8729,18.74,24.486,0.00067589,0.01332,2.3161e-13,-1.5023e-12,22.177,0.00067589,18.74,24.486,0.021029,-0.0079185,-2.0276e-13,1,32.918,83.718,0,0
3.8729,18.725,24.326,0.00067688,0.013135,2.0071e-13,-1.4959e-12,22.065,0.00067688,18.725,24.326,0.021034,-0.0078574,-2.0282e-13,1,33.02,83.82,0,0
3.8729,18.71,24.166,0.00067779,0.012949,1.698e-13,-1.4895e-12,21.953,0.00067779,18.71,24.166,0.02104,-0.0077964,-2.0288e-13,1,33.122,83.922,0,0
3.8729,18.695,24.006,0.00067862,0.012764,1.389e-13,-1.4832e-12,21.841,0.00067862,18.695,24.006,0.021045,-0.0077353,-2.0294e-13,1,33.223,84.023,0,0
3.8729,18.68,23.846,0.00067937,0.012579,1.08e-13,-1.4768e-12,21.73,0.00067937,18.68,23.846,0.021051,-0.0076743,-2.0299e-13,1,33.325,84.125,0,0
3.8729,18.665,23.686,0.00068004,0.012394,7.7093e-14,-1.4704e-12,21.62,0.00068004,18.665,23.686,0.021056,-0.0076133,-2.0305e-13,1,33.426,84.226,0,0
3.8729,18.65,23.526,0.00068062,0.012209,4.619e-14,-1.4641e-12,21.51,0.00068062,18.65,23.526,0.021062,-0.0075522,-2.0311e-13,1,33.528,84.328,0,0
3.8729,18.635,23.366,0.00068112,0.012025,1.5287e-14,-1.4577e-12,21.4,0.00068112,18.635,23.366,0.021067,-0.0074912,-2.0317e-13,1,33.63,84.43,0,0
3.8729,18.621,23.206,0.00068153,0.01184,-1.5614e-14,-1.4513e-12,21.291,0.00068153,18.621,23.206,0.021073,-0.0074301,-2.0323e-13,1,33.731,84.531,0,0
3.8729,18.606,23.046,0.00068187,0.011656,-4.6517e-14,-1.4449e-12,21.183,0.00068187,18.606,23.046,0.021079,-0.0073691,-2.0329e-13,1,33.833,84.633,0,0
3.8729,18.591,22.885,0.00068212,0.011472,-7.742e-14,-1.4386e-12,21.075,0.00068212,18.591,22.886,0.021084,-0.007308,-2.0335e-13,1,33.934,84.734,0,0
3.8729,18.576,22.725,0.00068229,0.011288,-1.0832e-13,-1.4322e-12,20.967,0.00068229,18.576,22.725,0.02109,-0.007247,-2.034e-13,1,34.036,84.836,0,0
3.8729,18.561,22.565,0.00068237,0.011105,-1.3923e-13,-1.4258e-12,20.86,0.00068237,18.561,22.565,0.021095,-0.0071859,-2.0346e-13,1,34.138,84.938,0,0
3.8729,18.546,22.405,0.00068238,0.010921,-1.7013e-13,-1.4194e-12,20.754,0.00068238,18.546,22.405,0.021101,-0.0071249,-2.0352e-13,1,34.239,85.039,0,0
3.8729,18.531,22.245,0.0006823,0.010738,-2.0103e-13,-1.4131e-12,20.648,0.0006823,18.531,22.245,0.021107,-0.0070638,-2.0358e-13,1,34.341,85.141,0,0
3.8729,18.516,22.085,0.00068213,0.010555,-2.3194e-13,-1.4067e-12,20.542,0.00068213,18.516,22.085,0.021112,-0.0070028,-2.0364e-13,1,34.442,85.242,0,0
3.8729,18.501,21.925,0.00068189,0.010372,-2.6284e-13,-1.4003e-12,20.437,0.00068189,18.501,21.925,0.021118,-0.0069417,-2.037e-13,1,34.544,85.344,0,0
3.8729,18.487,21.765,0.00068156,0.010189,-2.9374e-13,-1.394e-12,20.332,0.00068156,18.486,21.765,0.021124,-0.0068807,-2.0376e-13,1,34.646,85.446,0,0
3.8729,18.472,21.605,0.00068115,0.010006,-3.2464e-13,-1.3876e-12,20.228,0.00068115,18.472,21.605,0.02113,-0.0068196,-2.0381e-13,1,34.747,85.547,0,0
3.8729,18.457,21.445,0.00068066,0.0098237,-3.5555e-13,-1.3812e-12,20.124,0.00068066,18.457,21.445,0.021135,-0.0067586,-2.0387e-13,1,34.849,85.649,0,0
3.8729,18.442,21.284,0.00068008,0.0096414,-3.8645e-13,-1.3748e-12,20.021,0.00068008,18.442,21.284,0.021141,-0.0066975,-2.0393e-13,1,34.95,85.75,0,0
3.8729,18.427,21.124,0.00067942,0.0094593,-4.1735e-13,-1.3685e-12,19.919,0.00067942,18.427,21.124,0.021147,-0.0066365,-2.0399e-13,1,35.052,85.852,0,0
3.8729,18.412,20.964,0.00067868,0.0092773,-4.4825e-13,-1.3621e-12,19.816,0.00067868,18.412,20.964,0.021153,-0.0065754,-2.0405e-13,1,35.154,85.954,0,0
3.8729,18.397,20.804,0.00067786,0.0090955,-4.7916e-13,-1.3557e-12,19.715,0.00067786,18.397,20.804,0.021158,-0.0065144,-2.0411e-13,1,35.255,86.055,0,0
3.8729,18.382,20.644,0.00067695,0.0089139,-5.1006e-13,-1.3494e-12,19.614,0.00067695,18.382,20.644,0.021164,-0.0064533,-2.0416e-13,1,35.357,86.157,0,0
3.8729,18.368,20.484,0.00067596,0.0087325,-5.4096e-13,-1.343e-12,19.513,0.00067596,18.367,20.484,0.02117,-0.0063923,-2.0422e-13,1,35.458,86.258,0,0
3.8729,18.353,20.323,0.00067483,0.0085673,-5.7249e-13,-1.3367e-12,19.412,0.00067483,18.352,20.323,0.021176,-0.0063308,-2.0428e-13,1,35.56,86.36,0,0
3.8567,18.332,20.181,0.00066302,0.0084097,-7.471e-13,-1.3739e-12,19.32,0.00066302,18.327,20.185,0.021182,-0.0062698,-2.0433e-13,1,35.662,86.462,0,0
3.8405,18.311,20.039,0.00065164,0.008252,-9.1371e-13,-1.4111e-12,19.23,0.00065164,18.299,20.051,0.021188,-0.0062087,-2.0439e-13,1,35.763,86.563,0,0
3.8243,18.29,19.898,0.0006407,0.0080943,-1.0723e-12,-1.4482e-12,19.139,0.0006407,18.268,19.92,0.021194,-0.0061477,-2.0444e-13,1,35.865,86.665,0,0
3.8081,18.269,19.756,0.00063019,0.0079365,-1.2229e-12,-1.4854e-12,19.05,0.00063019,18.233,19.792,0.021199,-0.0060866,-2.0449e-13,1,35.966,86.766,0,0
3.7919,18.248,19.614,0.00062012,0.0077788,-1.3655e-12,-1.5226e-12,18.961,0.00062012,18.196,19.667,0.021205,-0.0060256,-2.0454e-13,1,36.068,86.868,0,0
3.7757,18.228,19.473,0.00061048,0.0076209,-1.5002e-12,-1.5597e-12,18.873,0.00061048,18.155,19.545,0.021211,-0.0059645,-2.0459e-13,1,36.17,86.97,0,0
3.7596,18.207,19.331,0.00060127,0.0074631,-1.6268e-12,-1.5969e-12,18.786,0.00060127,18.111,19.427,0.021217,-0.0059035,-2.0464e-13,1,36.271,87.071,0,0
3.7434,18.186,19.189,0.00059251,0.0073052,-1.7454e-12,-1.6341e-12,18.699,0.00059251,18.064,19.311,0.021223,-0.0058424,-2.047e-13,1,36.373,87.173,0,0
3.7272,18.165,19.048,0.00058417,0.0071473,-1.856e-12,-1.6713e-12,18.613,0.00058417,18.014,19.199,0.021229,-0.0057814,-2.0475e-13,1,36.474,87.274,0,0
3.711,18.144,18.906,0.00057627,0.0069893,-1.9587e-12,-1.7084e-12,18.528,0.00057627,17.96,19.09,0.021235,-0.0057203,-2.048e-13,1,36.576,87.376,0,0
3.6948,18.123,18.764,0.00056881,0.0068314,-2.0533e-12,-1.7456e-12,18.443,0.00056881,17.904,18.984,0.021241,-0.0056593,-2.0485e-13,1,36.678,87.478,0,0
3.6786,18.103,18.623,0.00056178,0.0066734,-2.1399e-12,-1.7828e-12,18.359,0.00056178,17.844,18.881,0.021247,-0.0055982,-2.049e-13,1,36.779,87.579,0,0
3.6624,18.082,18.481,0.00055518,0.0065153,-2.2186e-12,-1.8199e-12,18.276,0.00055518,17.781,18.782,0.021253,-0.0055372,-2.0496e-13,1,36.881,87.681,0,0
3.6463,18.061,18.339,0.00054902,0.0063572,-2.2892e-12,-1.8571e-12,18.193,0.00054902,17.715,18.685,0.021259,-0.0054761,-2.0501e-13,1,36.982,87.782,0,0
3.6301,18.04,18.198,0.00054329,0.0061991,-2.3518e-12,-1.8943e-12,18.111,0.00054329,17.646,18.592,0.021265,-0.005415,-2.0506e-13,1,37.084,87.884,0,0
3.6139,18.019,18.056,0.000538,0.006041,-2.4065e-12,-1.9315e-12,18.03,0.000538,17.573,18.502,0.021271,-0.005354,-2.0511e-13,1,37.186,87.986,0,0
3.5977,17.999,17.914,0.00053315,0.0058828,-2.4531e-12,-1.9686e-12,17.949,0.00053315,17.498,18.415,0.021277,-0.0052929,-2.0516e-13,1,37.287,88.087,0,0
3.5815,17.978,17.772,0.00052873,0.0057246,-2.4918e-12,-2.0058e-12,17.87,0.00052873,17.419,18.331,0.021283,-0.0052319,-2.0522e-13,1,37.389,88.189,0,0
3.5653,17.957,17.631,0.00052474,0.0055664,-2.5224e-12,-2.043e-12,17.79,0.00052474,17.337,18.25,0.021289,-0.0051708,-2.0527e-13,1,37.49,88.29,0,0
3.5492,17.936,17.489,0.00052119,0.0054081,-2.5451e-12,-2.0801e-12,17.712,0.00052119,17.252,18.173,0.021295,-0.0051098,-2.0532e-13,1,37.592,88.392,0,0
3.533,17.916,17.347,0.00051807,0.0052498,-2.5597e-12,-2.1173e-12,17.634,0.00051807,17.164,18.099,0.021301,-0.0050487,-2.0537e-13,1,37.694,88.494,0,0
3.5168,17.895,17.206,0.00051539,0.0050915,-2.5664e-12,-2.1545e-12,17.557,0.00051539,17.073,18.027,0.021307,-0.0049876,-2.0542e-13,1,37.795,88.595,0,0
3.5006,17.874,17.064,0.00051314,0.0049332,-2.5651e-12,-2.1917e-12,17.481,0.00051314,16.979,17.959,0.021313,-0.0049266,-2.0548e-13,1,37.897,88.697,0,0
3.4844,17.853,16.922,0.00051133,0.0047748,-2.5557e-12,-2.2288e-12,17.405,0.00051133,16.881,17.894,0.021319,-0.0048655,-2.0553e-13,1,37.998,88.798,0,0
3.4682,17.832,16.78,0.00050995,0.0046163,-2.5384e-12,-2.266e-12,17.33,0.00050995,16.78,17.833,0.021325,-0.0048045,-2.0558e-13,1,38.1,88.9,0,0
3.452,17.812,16.639,0.000509,0.0044579,-2.513e-12,-2.3032e-12,17.256,0.000509,16.676,17.774,0.021332,-0.0047434,-2.0563e-13,1,38.202,89.002,0,0
3.4359,17.791,16.497,0.00050849,0.0042994,-2.4797e-12,-2.3403e-12,17.182,0.00050849,16.569,17.719,0.021338,-0.0046824,-2.0568e-13,1,38.303,89.103,0,0
3.4197,17.77,16.355,0.00050842,0.0041409,-2.4384e-12,-2.3775e-12,17.109,0.00050842,16.459,17.666,0.021344,-0.0046213,-2.0574e-13,1,38.405,89.205,0,0
3.4035,17.749,16.214,0.00050878,0.0039823,-2.3891e-12,-2.4147e-12,17.037,0.00050878,16.346,17.617,0.02135,-0.0045602,-2.0579e-13,1,38.506,89.306,0,0
3.3873,17.729,16.072,0.00050958,0.0038237,-2.3317e-12,-2.4519e-12,16.965,0.00050958,16.229,17.571,0.021356,-0.0044992,-2.0584e-13,1,38.608,89.408,0,0
3.3711,17.708,15.93,0.00051081,0.0036651,-2.2664e-12,-2.489e-12,16.894,0.00051081,16.11,17.528,0.021362,-0.0044381,-2.0589e-13,1,38.71,89.51,0,0
3.3549,17.687,15.788,0.00051247,0.0035065,-2.1931e-12,-2.5262e-12,16.824,0.00051247,15.987,17.489,0.021368,-0.0043771,-2.0594e-13,1,38.811,89.611,0,0
3.3388,17.666,15.647,0.00051457,0.0033478,-2.1118e-12,-2.5634e-12,16.754,0.00051457,15.861,17.452,0.021375,-0.004316,-2.0599e-13,1,38.913,89.713,0,0
3.3226,17.646,15.505,0.0005171,0.0031891,-2.0225e-12,-2.6005e-12,16.686,0.00051711,15.732,17.419,0.021381,-0.0042549,-2.0605e-13,1,39.014,89.814,0,0
3.3064,17.625,15.363,0.00052007,0.0030303,-1.9252e-12,-2.6377e-12,16.617,0.00052007,15.599,17.389,0.021387,-0.0041939,-2.061e-13,1,39.116,89.916,0,0
3.2902,17.604,15.221,0.00052348,0.0028716,-1.8199e-12,-2.6749e-12,16.55,0.00052348,15.464,17.361,0.021393,-0.0041328,-2.0615e-13,1,39.218,90.018,0,0
3.274,17.583,15.08,0.00052732,0.0027128,-1.7065e-12,-2.7121e-12,16.483,0.00052732,15.325,17.338,0.021399,-0.0040718,-2.062e-13,1,39.319,90.119,0,0
3.2578,17.563,14.938,0.00053159,0.0025539,-1.5852e-12,-2.7492e-12,16.417,0.00053159,15.184,17.317,0.021406,-0.0040107,-2.0625e-13,1,39.421,90.221,0,0
3.2416,17.542,14.796,0.0005363,0.0023951,-1.4559e-12,-2.7864e-12,16.352,0.0005363,15.039,17.299,0.021412,-0.0039496,-2.0631e-13,1,39.522,90.322,0,0
3.2255,17.521,14.654,0.00054144,0.0022362,-1.3186e-12,-2.8236e-12,16.287,0.00054144,14.891,17.285,0.021418,-0.0038886,-2.0636e-13,1,39.624,90.424,0,0
3.2093,17.5,14.512,0.00054702,0.0020772,-1.1734e-12,-2.8607e-12,16.223,0.00054702,14.739,17.274,0.021424,-0.0038275,-2.0641e-13,1,39.726,90.526,0,0
3.1931,17.48,14.371,0.00055303,0.0019183,-1.0201e-12,-2.8979e-12,16.159,0.00055303,14.585,17.265,0.021431,-0.0037664,-2.0646e-13,1,39.827,90.627,0,0
3.1769,17.459,14.229,0.00055948,0.0017593,-8.5877e-13,-2.9351e-12,16.097,0.00055948,14.427,17.26,0.021437,-0.0037054,-2.0651e-13,1,39.929,90.729,0,0
3.1607,17.438,14.087,0.00056636,0.0016002,-6.8948e-13,-2.9723e-12,16.035,0.00056636,14.267,17.259,0.021443,-0.0036443,-2.0657e-13,1,40.03,90.83,0,0
3.1445,17.418,13.945,0.00057367,0.0014412,-5.1219e-13,-3.0094e-12,15.974,0.00057367,14.103,17.26,0.02145,-0.0035833,-2.0662e-13,1,40.132,90.932,0,0
3.1283,17.397,13.804,0.00058143,0.0012821,-3.269e-13,-3.0466e-12,15.913,0.00058143,13.936,17.264,0.021456,-0.0035222,-2.0667e-13,1,40.234,91.034,0,0
3.1122,17.376,13.662,0.00058961,0.001123,-1.3362e-13,-3.0838e-12,15.853,0.00058961,13.766,17.272,0.021462,-0.0034611,-2.0672e-13,1,40.335,91.135,0,0
3.096,17.355,13.52,0.00059823,0.00096381,6.7662e-14,-3.121e-12,15.794,0.00059823,13.593,17.283,0.021469,-0.0034001,-2.0677e-13,1,40.437,91.237,0,0
3.0798,17.335,13.378,0.00060729,0.00080462,2.7694e-13,-3.1581e-12,15.735,0.00060729,13.416,17.297,0.021475,-0.003339,-2.0683e-13,1,40.538,91.338,0,0
3.0635,17.314,13.236,0.00061677,0.000666,4.9412e-13,-3.1961e-12,15.677,0.00061677,13.236,17.314,0.021481,-0.0032776,-2.0688e-13,1,40.64,91.44,0,0
3.0351,17.289,13.108,0.00061209,0.00052993,2.6936e-13,-3.4221e-12,15.622,0.00061209,13.108,17.289,0.021488,-0.0032165,-2.0693e-13,1,40.742,91.542,0,0
3.0067,17.265,12.981,0.00060748,0.00039391,5.453e-14,-3.6402e-12,15.568,0.00060748,12.981,17.265,0.021494,-0.0031554,-2.0698e-13,1,40.843,91.643,0,0
2.9783,17.24,12.854,0.00060296,0.00025796,-1.5037e-13,-3.8502e-12,15.515,0.00060296,12.854,17.24,0.0215,-0.0030944,-2.0703e-13,1,40.945,91.745,0,0
2.9498,17.215,12.726,0.00059851,0.00012206,-3.4537e-13,-4.0523e-12,15.463,0.00059851,12.726,17.215,0.021507,-0.0030333,-2.0708e-13,1,41.046,91.846,0,0
2.9214,17.191,12.599,0.00059415,-1.3794e-05,-5.3045e-13,-4.2463e-12,15.411,0.00059415,12.599,17.191,0.021513,-0.0029722,-2.0713e-13,1,41.148,91.948,0,0
2.893,17.166,12.472,0.00058987,-0.00014959,-7.0561e-13,-4.4324e-12,15.36,0.00058987,12.472,17.166,0.02152,-0.0029112,-2.0718e-13,1,41.25,92.05,0,0
2.8646,17.141,12.344,0.00058568,-0.00028533,-8.7085e-13,-4.6104e-12,15.311,0.00058568,12.344,17.141,0.021526,-0.0028501,-2.0723e-13,1,41.351,92.151,0,0
2.8362,17.117,12.217,0.00058156,-0.00042101,-1.0262e-12,-4.7805e-12,15.262,0.00058156,12.217,17.117,0.021532,-0.0027891,-2.0728e-13,1,41.453,92.253,0,0
2.8078,17.092,12.089,0.00057753,-0.00055664,-1.1716e-12,-4.9426e-12,15.214,0.00057753,12.089,17.092,0.021539,-0.002728,-2.0733e-13,1,41.554,92.354,0,0
2.7794,17.068,11.962,0.00057358,-0.00069221,-1.3071e-12,-5.0966e-12,15.166,0.00057358,11.962,17.068,0.021545,-0.0026669,-2.0738e-13,1,41.656,92.456,0,0
2.751,17.043,11.835,0.00056971,-0.00082772,-1.4326e-12,-5.2427e-12,15.12,0.00056971,11.835,17.043,0.021552,-0.0026059,-2.0743e-13,1,41.758,92.558,0,0
2.7226,17.018,11.707,0.00056592,-0.00096318,-1.5483e-12,-5.3808e-12,15.075,0.00056592,11.707,17.018,0.021558,-0.0025448,-2.0748e-13,1,41.859,92.659,0,0
2.6942,16.994,11.58,0.00056221,-0.0010986,-1.654e-12,-5.5108e-12,15.03,0.00056221,11.58,16.994,0.021565,-0.0024837,-2.0753e-13,1,41.961,92.761,0,0
2.6658,16.969,11.453,0.00055859,-0.0012339,-1.7498e-12,-5.6329e-12,14.986,0.00055859,11.453,16.969,0.021571,-0.0024227,-2.0758e-13,1,42.062,92.862,0,0
2.6374,16.945,11.325,0.00055504,-0.0013692,-1.8357e-12,-5.747e-12,14.943,0.00055504,11.325,16.945,0.021577,-0.0023616,-2.0763e-13,1,42.164,92.964,0,0
2.609,16.92,11.198,0.00055158,-0.0015045,-1.9117e-12,-5.8531e-12,14.901,0.00055158,11.198,16.92,0.021584,-0.0023005,-2.0768e-13,1,42.266,93.066,0,0
2.5806,16.895,11.071,0.0005482,-0.0016396,-1.9778e-12,-5.9512e-12,14.86,0.0005482,11.071,16.895,0.02159,-0.0022395,-2.0773e-13,1,42.367,93.167,0,0
2.5522,16.871,10.943,0.0005449,-0.0017748,-2.0339e-12,-6.0412e-12,14.819,0.0005449,10.943,16.871,0.021597,-0.0021784,-2.0778e-13,1,42.469,93.269,0,0
2.5238,16.846,10.816,0.00054169,-0.0019098,-2.0802e-12,-6.1233e-12,14.78,0.00054169,10.816,16.846,0.021603,-0.0021173,-2.0783e-13,1,42.57,93.37,0,0
2.4953,16.822,10.688,0.00053855,-0.0020448,-2.1165e-12,-6.1974e-12,14.741,0.00053855,10.688,16.822,0.02161,-0.0020563,-2.0788e-13,1,42.672,93.472,0,0
2.4669,16.797,10.561,0.0005355,-0.0021798,-2.1429e-12,-6.2635e-12,14.703,0.0005355,10.561,16.797,0.021616,-0.0019952,-2.0793e-13,1,42.774,93.574,0,0
2.4385,16.772,10.434,0.00053253,-0.0023147,-2.1593e-12,-6.3216e-12,14.666,0.00053253,10.434,16.772,0.021623,-0.0019341,-2.0798e-13,1,42.875,93.675,0,0
2.4101,16.748,10.306,0.00052964,-0.0024496,-2.1659e-12,-6.3717e-12,14.63,0.00052964,10.306,16.748,0.021629,-0.001873,-2.0803e-13,1,42.977,93.777,0,0
2.3817,16.723,10.179,0.00052684,-0.0025843,-2.1625e-12,-6.4138e-12,14.595,0.00052684,10.179,16.723,0.021636,-0.001812,-2.0808e-13,1,43.078,93.878,0,0
2.3533,16.699,10.052,0.00052411,-0.0027191,-2.1493e-12,-6.4479e-12,14.561,0.00052411,10.052,16.699,0.021642,-0.0017509,-2.0813e-13,1,43.18,93.98,0,0
2.3249,16.674,9.9242,0.00052147,-0.0028537,-2.1261e-12,-6.474e-12,14.527,0.00052147,9.9242,16.674,0.021649,-0.0016898,-2.0818e-13,1,43.282,94.082,0,0
2.2965,16.649,9.7968,0.00051891,-0.0029884,-2.0929e-12,-6.4921e-12,14.494,0.00051891,9.7968,16.649,0.021655,-0.0016288,-2.0823e-13,1,43.383,94.183,0,0
2.2681,16.625,9.6694,0.00051643,-0.0031229,-2.0499e-12,-6.5022e-12,14.463,0.00051643,9.6694,16.625,0.021662,-0.0015677,-2.0828e-13,1,43.485,94.285,0,0
2.2397,16.6,9.542,0.00051403,-0.0032574,-1.997e-12,-6.5043e-12,14.432,0.00051403,9.542,16.6,0.021668,-0.0015066,-2.0833e-13,1,43.586,94.386,0,0
