
 forces (fx,fy,fz) for set FIX and time  0.1000000E+01

       209  7.684152E-13 -6.327848E-13  3.725651E-14
       210  1.840516E-13  3.514074E-12 -1.154823E-13
       211 -8.446599E-13  2.988192E-12 -3.317041E-14
       212  2.333111E-12 -3.768566E-12 -3.996548E-14
       213 -1.146615E-12 -3.018149E-13  6.647135E-15
       214  1.590993E-12 -7.806046E-13  1.208251E-14
       215 -1.085501E-12 -5.462229E-12 -3.849628E-14
       216  2.187278E-12 -2.055872E-12 -1.922177E-14
       217  1.782698E-12 -1.085573E-12  8.121921E-14
       218 -2.541709E-13 -5.551296E-13 -7.503655E-15
       219 -1.280591E-12  3.661520E-12  5.892086E-14
       220 -1.662770E-12 -3.929995E-12  3.218367E-14
       221 -3.615078E-13 -4.431178E-12 -1.816668E-13
       222 -3.440336E-12  1.105012E-12 -2.817744E-14
       223  1.181867E-12 -2.250602E-13 -1.216170E-13
       224 -9.639234E-13 -2.744860E-12  1.595797E-13
       225 -1.609379E-12  3.233108E-12 -6.054619E-15
       226  6.651235E-12 -5.670110E-12  1.365056E-13
       227 -3.008566E-12  7.956160E-12 -5.546380E-14
       228  2.023243E-12 -1.441157E-11 -1.378983E-14
       229 -3.768486E-12 -8.237834E-12 -1.158261E-13
       230 -1.286068E-12 -4.193096E-12  2.256527E-13
       231 -3.798992E-12  1.858623E-11  3.317438E-14
       232 -9.887924E-14  1.004815E-11 -5.134409E-14
       233 -1.863232E-13  5.388552E-12 -6.129689E-14
       234 -6.830175E-12 -4.518656E-12 -6.467166E-14
       235 -2.533335E-12  1.173173E-12  1.041524E-13
       236 -3.800044E-12  1.944001E-12  1.889167E-14
       237  2.905343E-12  3.342548E-12  9.729987E-14
       238  1.374042E-12 -2.111838E-12 -1.065761E-13
       239 -9.223693E-13  4.163485E-12 -3.319505E-14
       240 -7.899707E-13 -4.483032E-13  1.225240E-13
       241 -3.646249E-13  1.380409E-12 -2.863518E-13
